
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,ID,
0.277434,,Surface,1,26791,
0.604181,,Surface,1,26792,
0.388219,,Surface,1,26793,
0.23364,,Surface,1,26794,
0.729324,,Surface,1,26795,
0.552317,,Surface,1,26796,
0.374641,,Surface,1,26797,
0.288915,,Surface,1,26798,
0.208137,,Surface,1,26799,
0.560763,,Surface,1,26800,
0.287923,,Surface,1,26801,
0.298497,,Surface,1,26802,
0.434629,,Surface,1,26803,
0.277258,,Surface,1,26804,
0.24903,,Surface,1,26805,
0.539284,,Surface,1,26806,
0.459681,,Surface,1,26807,
0.438211,,Surface,1,26808,
0.514023,,Surface,1,26809,
0.490626,,Surface,1,26810,
0.555477,,Surface,1,26811,
0.492455,,Surface,1,26812,
0.221624,,Surface,1,26813,
0.510424,,Surface,1,26814,
0.65361,,Surface,1,26815,
0.35177,,Surface,1,26816,
0.394555,,Surface,1,26817,
0.562794,,Surface,1,26818,
0.329886,,Surface,1,26819,
0.398249,,Surface,1,26820,
0.611858,,Surface,1,26821,
0.650378,,Surface,1,26822,
0.500491,,Surface,1,26823,
0.336778,,Surface,1,26824,
0.30247,,Surface,1,26825,
0.673145,,Surface,1,26826,
0.550152,,Surface,1,26827,
0.399738,,Surface,1,26828,
0.438734,,Surface,1,26829,
0.553906,,Surface,1,26830,
0.599842,,Surface,1,26831,
0.510753,,Surface,1,26833,
0.332026,,Surface,1,26834,
0.21731,,Surface,1,26835,
0.447023,,Surface,1,26836,
0.500294,,Surface,1,26837,
0.219105,,Surface,1,26838,
0.576068,,Surface,1,26839,
0.247986,,Surface,1,26840,
0.475401,,Surface,1,26841,
0.587313,,Surface,1,26843,
0.744632,,Surface,1,26844,
0.353405,,Surface,1,26845,
0.543901,,Surface,1,26846,
0.703259,,Surface,1,26847,
0.582182,,Surface,1,26848,
0.3694,,Surface,1,26849,
0.270377,,Surface,1,26850,
0.259544,,Surface,1,26852,
0.552021,,Surface,1,26853,
0.391244,,Surface,1,26854,
0.517778,,Surface,1,26855,
0.249856,,Surface,1,26856,
0.235023,,Surface,1,26857,
0.588214,,Surface,1,26858,
0.449439,,Surface,1,26859,
0.574441,,Surface,1,26860,
0.470877,,Surface,1,26861,
0.231707,,Surface,1,26862,
0.379343,,Surface,1,26863,
0.613584,,Surface,1,26864,
0.745142,,Surface,1,26865,
0.759086,,Surface,1,26866,
0.478678,,Surface,1,26867,
0.587574,,Surface,1,26869,
0.337964,,Surface,1,26870,
0.484156,,Surface,1,26871,
0.503678,,Surface,1,26872,
0.363478,,Surface,1,26873,
0.521947,,Surface,1,26874,
0.240075,,Surface,1,26875,
0.586283,,Surface,1,26876,
0.378654,,Surface,1,26877,
0.446131,,Surface,1,26878,
0.246336,,Surface,1,26880,
0.532397,,Surface,1,26881,
0.444687,,Surface,1,26882,
0.425106,,Surface,1,26883,
0.656471,,Surface,1,26884,
0.465433,,Surface,1,26885,
0.340634,,Surface,1,26886,
0.641746,,Surface,1,26888,
0.222443,,Surface,1,26889,
0.203983,,Surface,1,26890,
0.453443,,Surface,1,26891,
0.324457,,Surface,1,26892,
0.447798,,Surface,1,26893,
0.626686,,Surface,1,26894,
0.353301,,Surface,1,26895,
0.262939,,Surface,1,26896,
0.301037,,Surface,1,26897,
0.645121,,Surface,1,26898,
0.548566,,Surface,1,26899,
0.447907,,Surface,1,26900,
0.382112,,Surface,1,26901,
0.285219,,Surface,1,26902,
0.442847,,Surface,1,26903,
0.390548,,Surface,1,26904,
0.376577,,Surface,1,26906,
0.527499,,Surface,1,26907,
0.503483,,Surface,1,26908,
0.619115,,Surface,1,26909,
0.247188,,Surface,1,26910,
0.261417,,Surface,1,26911,
0.402287,,Surface,1,26912,
0.412351,,Surface,1,26913,
0.440177,,Surface,1,26914,
0.418305,,Surface,1,26915,
0.170271,,Surface,1,26916,
0.461754,,Surface,1,26917,
0.465154,,Surface,1,26918,
0.6172,,Surface,1,26920,
0.253417,,Surface,1,26921,
0.318887,,Surface,1,26922,
0.809927,,Surface,1,26923,
0.538028,,Surface,1,26924,
0.678586,,Surface,1,26925,
0.473143,,Surface,1,26926,
0.684554,,Surface,1,26927,
0.466909,,Surface,1,26929,
0.423775,,Surface,1,26930,
0.499998,,Surface,1,26932,
0.238207,,Surface,1,26933,
0.568669,,Surface,1,26934,
0.384759,,Surface,1,26935,
0.719586,,Surface,1,26936,
0.392855,,Surface,1,26937,
0.336645,,Surface,1,26938,
0.3451,,Surface,1,26939,
0.412388,,Surface,1,26940,
0.345658,,Surface,1,26941,
0.402745,,Surface,1,26942,
0.441881,,Surface,1,26944,
0.463899,,Surface,1,26945,
0.788844,,Surface,1,26946,
0.544555,,Surface,1,26947,
0.394985,,Surface,1,26948,
0.591441,,Surface,1,26949,
0.257253,,Surface,1,26950,
0.220484,,Surface,1,26951,
0.470646,,Surface,1,26952,
0.364805,,Surface,1,26953,
0.618529,,Surface,1,26954,
0.356541,,Surface,1,26956,
0.438238,,Surface,1,26957,
0.519533,,Surface,1,26958,
0.382678,,Surface,1,26960,
0.659845,,Surface,1,26961,
0.421314,,Surface,1,26962,
0.538601,,Surface,1,26963,
0.249154,,Surface,1,26964,
0.579214,,Surface,1,26965,
0.640628,,Surface,1,26966,
0.462764,,Surface,1,26967,
0.566413,,Surface,1,26968,
0.307975,,Surface,1,26970,
0.284714,,Surface,1,26971,
0.537799,,Surface,1,26972,
0.33623,,Surface,1,26973,
0.272867,,Surface,1,26974,
0.279087,,Surface,1,26975,
0.38316,,Surface,1,26976,
0.306711,,Surface,1,26977,
0.652966,,Surface,1,26978,
0.348483,,Surface,1,26980,
0.600991,,Surface,1,26981,
0.323166,,Surface,1,26982,
0.45397,,Surface,1,26983,
0.34534,,Surface,1,26984,
0.364692,,Surface,1,26985,
0.694828,,Surface,1,26986,
0.564947,,Surface,1,26987,
0.320511,,Surface,1,26988,
0.638234,,Surface,1,26989,
0.511043,,Surface,1,26990,
0.398496,,Surface,1,26992,
0.541559,,Surface,1,26993,
0.524243,,Surface,1,26994,
0.499523,,Surface,1,26995,
0.459102,,Surface,1,26996,
0.216798,,Surface,1,26997,
0.321731,,Surface,1,26998,
0.57115,,Surface,1,26999,
0.356766,,Surface,1,27000,
0.482253,,Surface,1,27001,
