
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.441499,,Surface,1,26716,
0.33713,,Surface,1,26717,
0.524007,,Surface,1,26718,
0.4146,,Surface,1,26719,
0.158952,,Surface,1,26720,
0.44323,,Surface,1,26722,
0.295264,,Surface,1,26723,
0.393406,,Surface,1,26724,
0.287163,,Surface,1,26725,
0.437709,,Surface,1,26726,
0.308369,,Surface,1,26727,
0.323031,,Surface,1,26728,
0.379163,,Surface,1,26729,
0.260576,,Surface,1,26730,
0.28008,,Surface,1,26731,
0.420406,,Surface,1,26732,
0.303677,,Surface,1,26733,
0.483539,,Surface,1,26734,
0.30197,,Surface,1,26735,
0.54701,,Surface,1,26736,
0.395094,,Surface,1,26737,
0.430317,,Surface,1,26739,
0.322865,,Surface,1,26740,
0.351465,,Surface,1,26741,
0.313496,,Surface,1,26742,
0.526152,,Surface,1,26743,
0.503365,,Surface,1,26745,
0.291037,,Surface,1,26746,
0.27157,,Surface,1,26747,
0.431941,,Surface,1,26748,
0.371741,,Surface,1,26749,
0.392423,,Surface,1,26750,
0.419214,,Surface,1,26751,
0.410647,,Surface,1,26752,
0.332178,,Surface,1,26753,
0.329382,,Surface,1,26754,
0.262087,,Surface,1,26755,
0.308261,,Surface,1,26756,
0.592195,,Surface,1,26758,
0.408274,,Surface,1,26759,
0.347792,,Surface,1,26760,
0.477827,,Surface,1,26761,
0.279114,,Surface,1,26762,
0.410994,,Surface,1,26763,
0.258023,,Surface,1,26764,
0.294334,,Surface,1,26765,
0.415291,,Surface,1,26766,
0.352745,,Surface,1,26767,
0.414849,,Surface,1,26768,
0.36223,,Surface,1,26771,
0.426907,,Surface,1,26772,
0.359577,,Surface,1,26773,
0.322376,,Surface,1,26774,
0.418097,,Surface,1,26776,
0.488912,,Surface,1,26777,
0.38908,,Surface,1,26778,
0.418157,,Surface,1,26779,
0.433235,,Surface,1,26780,
0.448971,,Surface,1,26781,
0.352568,,Surface,1,26783,
0.401064,,Surface,1,26784,
0.416097,,Surface,1,26785,
0.483948,,Surface,1,26786,
0.248913,,Surface,1,26787,
0.495095,,Surface,1,26788,
0.341395,,Surface,1,26789,
0.317994,,Surface,1,26790,
0.303561,,Surface,1,26791,
0.291873,,Surface,1,26792,
0.430416,,Surface,1,26793,
0.262244,,Surface,1,26794,
0.252605,,Surface,1,26795,
0.339288,,Surface,1,26796,
0.337216,,Surface,1,26797,
0.57095,,Surface,1,26798,
0.141801,,Surface,1,26799,
0.314088,,Surface,1,26800,
0.575578,,Surface,1,26801,
0.35845,,Surface,1,26802,
0.330081,,Surface,1,26803,
0.343306,,Surface,1,26804,
0.235919,,Surface,1,26805,
0.340817,,Surface,1,26806,
0.412555,,Surface,1,26807,
0.375053,,Surface,1,26808,
0.361399,,Surface,1,26809,
0.334968,,Surface,1,26810,
0.318219,,Surface,1,26811,
0.356928,,Surface,1,26812,
