
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
487.22,µm,Surface,Position,1,26755,
599.782,µm,Surface,Position,1,26756,
635.978,µm,Surface,Position,1,26758,
529.532,µm,Surface,Position,1,26759,
475.339,µm,Surface,Position,1,26760,
492.941,µm,Surface,Position,1,26761,
639.684,µm,Surface,Position,1,26762,
692.516,µm,Surface,Position,1,26763,
557.277,µm,Surface,Position,1,26764,
697.233,µm,Surface,Position,1,26765,
507.235,µm,Surface,Position,1,26766,
589.774,µm,Surface,Position,1,26767,
616.956,µm,Surface,Position,1,26768,
558.519,µm,Surface,Position,1,26771,
695.59,µm,Surface,Position,1,26772,
684.307,µm,Surface,Position,1,26773,
606.569,µm,Surface,Position,1,26774,
611.521,µm,Surface,Position,1,26776,
578.363,µm,Surface,Position,1,26777,
488.61,µm,Surface,Position,1,26778,
686.605,µm,Surface,Position,1,26779,
679.859,µm,Surface,Position,1,26780,
637.373,µm,Surface,Position,1,26781,
606.178,µm,Surface,Position,1,26783,
700.603,µm,Surface,Position,1,26784,
677.33,µm,Surface,Position,1,26785,
547.694,µm,Surface,Position,1,26786,
568.685,µm,Surface,Position,1,26787,
673.925,µm,Surface,Position,1,26788,
520.792,µm,Surface,Position,1,26789,
576.487,µm,Surface,Position,1,26790,
524.047,µm,Surface,Position,1,26791,
538.88,µm,Surface,Position,1,26792,
615.717,µm,Surface,Position,1,26793,
626.287,µm,Surface,Position,1,26794,
513.246,µm,Surface,Position,1,26795,
623.039,µm,Surface,Position,1,26796,
600.71,µm,Surface,Position,1,26797,
503.187,µm,Surface,Position,1,26798,
546.792,µm,Surface,Position,1,26799,
658.741,µm,Surface,Position,1,26800,
601.486,µm,Surface,Position,1,26801,
553.064,µm,Surface,Position,1,26802,
655.567,µm,Surface,Position,1,26803,
589.803,µm,Surface,Position,1,26804,
696.441,µm,Surface,Position,1,26805,
532.501,µm,Surface,Position,1,26806,
708.701,µm,Surface,Position,1,26807,
541.392,µm,Surface,Position,1,26808,
495.107,µm,Surface,Position,1,26809,
622.747,µm,Surface,Position,1,26810,
665.595,µm,Surface,Position,1,26811,
484.69,µm,Surface,Position,1,26812,
660.443,µm,Surface,Position,1,26813,
609.301,µm,Surface,Position,1,26814,
518.411,µm,Surface,Position,1,26815,
618.51,µm,Surface,Position,1,26816,
532.954,µm,Surface,Position,1,26817,
563.828,µm,Surface,Position,1,26818,
603.318,µm,Surface,Position,1,26819,
434.947,µm,Surface,Position,1,26820,
440.524,µm,Surface,Position,1,26821,
493.985,µm,Surface,Position,1,26822,
703.355,µm,Surface,Position,1,26823,
603.027,µm,Surface,Position,1,26824,
558.246,µm,Surface,Position,1,26825,
479.533,µm,Surface,Position,1,26826,
695.861,µm,Surface,Position,1,26827,
423.325,µm,Surface,Position,1,26828,
464.201,µm,Surface,Position,1,26829,
696.397,µm,Surface,Position,1,26830,
497.923,µm,Surface,Position,1,26831,
660.846,µm,Surface,Position,1,26833,
646.223,µm,Surface,Position,1,26834,
418.005,µm,Surface,Position,1,26835,
678.262,µm,Surface,Position,1,26836,
682.522,µm,Surface,Position,1,26837,
712.587,µm,Surface,Position,1,26838,
686.406,µm,Surface,Position,1,26839,
481.92,µm,Surface,Position,1,26840,
469.158,µm,Surface,Position,1,26841,
666.718,µm,Surface,Position,1,26843,
572.706,µm,Surface,Position,1,26844,
594.278,µm,Surface,Position,1,26845,
569.747,µm,Surface,Position,1,26846,
654.223,µm,Surface,Position,1,26847,
506.479,µm,Surface,Position,1,26848,
479.57,µm,Surface,Position,1,26849,
530.922,µm,Surface,Position,1,26850,
600.83,µm,Surface,Position,1,26852,
627.921,µm,Surface,Position,1,26853,
574.984,µm,Surface,Position,1,26854,
614.301,µm,Surface,Position,1,26855,
569.677,µm,Surface,Position,1,26856,
590.141,µm,Surface,Position,1,26857,
599.676,µm,Surface,Position,1,26858,
572.132,µm,Surface,Position,1,26859,
611.656,µm,Surface,Position,1,26860,
489.918,µm,Surface,Position,1,26861,
496.514,µm,Surface,Position,1,26862,
634.83,µm,Surface,Position,1,26863,
596.89,µm,Surface,Position,1,26864,
561.91,µm,Surface,Position,1,26865,
539.025,µm,Surface,Position,1,26866,
615.174,µm,Surface,Position,1,26867,
590.349,µm,Surface,Position,1,26869,
628.747,µm,Surface,Position,1,26870,
636.929,µm,Surface,Position,1,26871,
500.652,µm,Surface,Position,1,26872,
547.006,µm,Surface,Position,1,26873,
588.019,µm,Surface,Position,1,26874,
542.773,µm,Surface,Position,1,26875,
559.198,µm,Surface,Position,1,26876,
668.224,µm,Surface,Position,1,26877,
683.676,µm,Surface,Position,1,26878,
586.167,µm,Surface,Position,1,26880,
667.034,µm,Surface,Position,1,26881,
526.31,µm,Surface,Position,1,26882,
692.043,µm,Surface,Position,1,26883,
444.465,µm,Surface,Position,1,26884,
681.074,µm,Surface,Position,1,26885,
643.022,µm,Surface,Position,1,26886,
628.137,µm,Surface,Position,1,26888,
688.887,µm,Surface,Position,1,26889,
523.86,µm,Surface,Position,1,26890,
521.892,µm,Surface,Position,1,26891,
622.909,µm,Surface,Position,1,26892,
593.214,µm,Surface,Position,1,26893,
660.152,µm,Surface,Position,1,26894,
541.464,µm,Surface,Position,1,26895,
636.025,µm,Surface,Position,1,26896,
579.746,µm,Surface,Position,1,26897,
519.166,µm,Surface,Position,1,26898,
708.038,µm,Surface,Position,1,26899,
670.77,µm,Surface,Position,1,26900,
676.057,µm,Surface,Position,1,26901,
709.662,µm,Surface,Position,1,26902,
486.569,µm,Surface,Position,1,26903,
643.128,µm,Surface,Position,1,26904,
490.681,µm,Surface,Position,1,26906,
675.339,µm,Surface,Position,1,26907,
606.488,µm,Surface,Position,1,26908,
