
Volume
 ==================== 
Volume,Unit,Category,Time,ID,
275.89,µm^3,Surface,1,26988,
283.72,µm^3,Surface,1,26989,
301.119,µm^3,Surface,1,26990,
398.717,µm^3,Surface,1,26992,
218.808,µm^3,Surface,1,26993,
479.03,µm^3,Surface,1,26994,
234.673,µm^3,Surface,1,26995,
1228.81,µm^3,Surface,1,26996,
300.037,µm^3,Surface,1,26997,
884.876,µm^3,Surface,1,26998,
246.267,µm^3,Surface,1,26999,
229.546,µm^3,Surface,1,27000,
425.346,µm^3,Surface,1,27001,
393.439,µm^3,Surface,1,27002,
1001.52,µm^3,Surface,1,27003,
301.086,µm^3,Surface,1,27004,
329.954,µm^3,Surface,1,27005,
335.11,µm^3,Surface,1,27006,
289.874,µm^3,Surface,1,27007,
260.087,µm^3,Surface,1,27008,
383.425,µm^3,Surface,1,27011,
254.053,µm^3,Surface,1,27012,
494.767,µm^3,Surface,1,27013,
254.229,µm^3,Surface,1,27015,
342.529,µm^3,Surface,1,27016,
209.375,µm^3,Surface,1,27017,
343.603,µm^3,Surface,1,27018,
456.471,µm^3,Surface,1,27019,
282.173,µm^3,Surface,1,27020,
375.868,µm^3,Surface,1,27021,
1241.72,µm^3,Surface,1,27022,
547.15,µm^3,Surface,1,27023,
466.159,µm^3,Surface,1,27024,
106.622,µm^3,Surface,1,27025,
930.133,µm^3,Surface,1,27026,
478.944,µm^3,Surface,1,27027,
183.897,µm^3,Surface,1,27028,
400.675,µm^3,Surface,1,27029,
