
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
24.5431,µm,Surface,Image 1,1,30721,
167.6,µm,Surface,Image 1,1,30723,
69.3523,µm,Surface,Image 1,1,30724,
275.224,µm,Surface,Image 1,1,30725,
329.712,µm,Surface,Image 1,1,30726,
19.0246,µm,Surface,Image 1,1,30728,
299.656,µm,Surface,Image 1,1,30730,
221.346,µm,Surface,Image 1,1,30732,
223.66,µm,Surface,Image 1,1,30733,
34.9626,µm,Surface,Image 1,1,30734,
323.904,µm,Surface,Image 1,1,30735,
33.5519,µm,Surface,Image 1,1,30736,
82.0636,µm,Surface,Image 1,1,30737,
118.724,µm,Surface,Image 1,1,30738,
311.773,µm,Surface,Image 1,1,30739,
49.5957,µm,Surface,Image 1,1,30740,
52.7163,µm,Surface,Image 1,1,30741,
144.98,µm,Surface,Image 1,1,30742,
131.22,µm,Surface,Image 1,1,30743,
166.936,µm,Surface,Image 1,1,30744,
177.335,µm,Surface,Image 1,1,30745,
173.458,µm,Surface,Image 1,1,30746,
311.49,µm,Surface,Image 1,1,30747,
86.7789,µm,Surface,Image 1,1,30748,
311.495,µm,Surface,Image 1,1,30749,
276.634,µm,Surface,Image 1,1,30750,
232.884,µm,Surface,Image 1,1,30751,
168.012,µm,Surface,Image 1,1,30752,
98.3205,µm,Surface,Image 1,1,30753,
159.898,µm,Surface,Image 1,1,30754,
295.1,µm,Surface,Image 1,1,30755,
342.571,µm,Surface,Image 1,1,30756,
345.28,µm,Surface,Image 1,1,30757,
208.852,µm,Surface,Image 1,1,30758,
215.37,µm,Surface,Image 1,1,30759,
123.495,µm,Surface,Image 1,1,30760,
194.969,µm,Surface,Image 1,1,30761,
300.487,µm,Surface,Image 1,1,30762,
56.8608,µm,Surface,Image 1,1,30763,
291.374,µm,Surface,Image 1,1,30764,
319.235,µm,Surface,Image 1,1,30766,
340.256,µm,Surface,Image 1,1,30768,
132.998,µm,Surface,Image 1,1,30769,
128.268,µm,Surface,Image 1,1,30770,
30.0719,µm,Surface,Image 1,1,30771,
162.927,µm,Surface,Image 1,1,30772,
302.543,µm,Surface,Image 1,1,30773,
336.527,µm,Surface,Image 1,1,30775,
147.939,µm,Surface,Image 1,1,30776,
36.815,µm,Surface,Image 1,1,30777,
321.772,µm,Surface,Image 1,1,30778,
314.244,µm,Surface,Image 1,1,30779,
193.924,µm,Surface,Image 1,1,30780,
139.622,µm,Surface,Image 1,1,30781,
96.2183,µm,Surface,Image 1,1,30782,
182.299,µm,Surface,Image 1,1,30783,
332.421,µm,Surface,Image 1,1,30784,
20.9352,µm,Surface,Image 1,1,30785,
198.051,µm,Surface,Image 1,1,30786,
70.7727,µm,Surface,Image 1,1,30787,
242.997,µm,Surface,Image 1,1,30789,
18.9286,µm,Surface,Image 1,1,30790,
279.56,µm,Surface,Image 1,1,30791,
262.08,µm,Surface,Image 1,1,30792,
269.882,µm,Surface,Image 1,1,30793,
301.12,µm,Surface,Image 1,1,30794,
314.616,µm,Surface,Image 1,1,30795,
292.502,µm,Surface,Image 1,1,30796,
290.868,µm,Surface,Image 1,1,30797,
132.158,µm,Surface,Image 1,1,30798,
210.309,µm,Surface,Image 1,1,30800,
81.5766,µm,Surface,Image 1,1,30801,
5.98635,µm,Surface,Image 1,1,30802,
104.93,µm,Surface,Image 1,1,30803,
260.97,µm,Surface,Image 1,1,30804,
250.346,µm,Surface,Image 1,1,30805,
148.523,µm,Surface,Image 1,1,30806,
212.969,µm,Surface,Image 1,1,30807,
49.7151,µm,Surface,Image 1,1,30808,
69.0429,µm,Surface,Image 1,1,30809,
212.133,µm,Surface,Image 1,1,30810,
166.312,µm,Surface,Image 1,1,30811,
329.346,µm,Surface,Image 1,1,30812,
277.244,µm,Surface,Image 1,1,30813,
160.554,µm,Surface,Image 1,1,30814,
168.718,µm,Surface,Image 1,1,30815,
336.787,µm,Surface,Image 1,1,30816,
90.3458,µm,Surface,Image 1,1,30817,
38.7953,µm,Surface,Image 1,1,30818,
2.35135,µm,Surface,Image 1,1,30820,
307.952,µm,Surface,Image 1,1,30821,
277.85,µm,Surface,Image 1,1,30822,
13.8439,µm,Surface,Image 1,1,30823,
158.245,µm,Surface,Image 1,1,30824,
110.024,µm,Surface,Image 1,1,30825,
121.56,µm,Surface,Image 1,1,30826,
321.45,µm,Surface,Image 1,1,30827,
126.325,µm,Surface,Image 1,1,30828,
298.583,µm,Surface,Image 1,1,30829,
206.688,µm,Surface,Image 1,1,30830,
23.5637,µm,Surface,Image 1,1,30831,
114.677,µm,Surface,Image 1,1,30832,
341.824,µm,Surface,Image 1,1,30833,
249.318,µm,Surface,Image 1,1,30834,
172.357,µm,Surface,Image 1,1,30835,
92.0434,µm,Surface,Image 1,1,30836,
297.916,µm,Surface,Image 1,1,30837,
71.2185,µm,Surface,Image 1,1,30838,
73.1501,µm,Surface,Image 1,1,30839,
278.951,µm,Surface,Image 1,1,30840,
291.837,µm,Surface,Image 1,1,30841,
231.441,µm,Surface,Image 1,1,30842,
309.886,µm,Surface,Image 1,1,30843,
50.7763,µm,Surface,Image 1,1,30844,
202.927,µm,Surface,Image 1,1,30845,
226.21,µm,Surface,Image 1,1,30846,
7.10252,µm,Surface,Image 1,1,30847,
139.905,µm,Surface,Image 1,1,30848,
102.577,µm,Surface,Image 1,1,30849,
22.3987,µm,Surface,Image 1,1,30850,
17.7643,µm,Surface,Image 1,1,30851,
101.091,µm,Surface,Image 1,1,30852,
145.455,µm,Surface,Image 1,1,30853,
37.8744,µm,Surface,Image 1,1,30854,
112.978,µm,Surface,Image 1,1,30855,
173.231,µm,Surface,Image 1,1,30857,
274.284,µm,Surface,Image 1,1,30858,
324.002,µm,Surface,Image 1,1,30859,
28.2111,µm,Surface,Image 1,1,30861,
189.243,µm,Surface,Image 1,1,30862,
217.775,µm,Surface,Image 1,1,30863,
70.8423,µm,Surface,Image 1,1,30864,
62.1303,µm,Surface,Image 1,1,30865,
334.416,µm,Surface,Image 1,1,30867,
215.748,µm,Surface,Image 1,1,30868,
291.377,µm,Surface,Image 1,1,30869,
161.646,µm,Surface,Image 1,1,30870,
59.5226,µm,Surface,Image 1,1,30871,
302.348,µm,Surface,Image 1,1,30872,
143.252,µm,Surface,Image 1,1,30874,
234.962,µm,Surface,Image 1,1,30875,
194.598,µm,Surface,Image 1,1,30876,
33.6329,µm,Surface,Image 1,1,30877,
53.6627,µm,Surface,Image 1,1,30878,
166.584,µm,Surface,Image 1,1,30880,
237.478,µm,Surface,Image 1,1,30881,
271.534,µm,Surface,Image 1,1,30882,
71.9223,µm,Surface,Image 1,1,30883,
33.3456,µm,Surface,Image 1,1,30884,
5.75383,µm,Surface,Image 1,1,30885,
77.1453,µm,Surface,Image 1,1,30886,
250.59,µm,Surface,Image 1,1,30887,
42.8556,µm,Surface,Image 1,1,30888,
1.48923,µm,Surface,Image 1,1,30889,
70.6889,µm,Surface,Image 1,1,30890,
153.269,µm,Surface,Image 1,1,30891,
130.534,µm,Surface,Image 1,1,30892,
131.06,µm,Surface,Image 1,1,30893,
233.353,µm,Surface,Image 1,1,30894,
102.253,µm,Surface,Image 1,1,30895,
204.679,µm,Surface,Image 1,1,30896,
65.6105,µm,Surface,Image 1,1,30897,
87.2389,µm,Surface,Image 1,1,30898,
222.947,µm,Surface,Image 1,1,30899,
50.6416,µm,Surface,Image 1,1,30900,
137.105,µm,Surface,Image 1,1,30901,
256.31,µm,Surface,Image 1,1,30902,
135.401,µm,Surface,Image 1,1,30903,
201.05,µm,Surface,Image 1,1,30904,
263.928,µm,Surface,Image 1,1,30905,
291.016,µm,Surface,Image 1,1,30906,
296.021,µm,Surface,Image 1,1,30907,
107.086,µm,Surface,Image 1,1,30908,
184.388,µm,Surface,Image 1,1,30909,
240.55,µm,Surface,Image 1,1,30912,
238.486,µm,Surface,Image 1,1,30913,
67.5762,µm,Surface,Image 1,1,30914,
92.7506,µm,Surface,Image 1,1,30915,
203.234,µm,Surface,Image 1,1,30916,
6.17248,µm,Surface,Image 1,1,30917,
264.648,µm,Surface,Image 1,1,30918,
126.102,µm,Surface,Image 1,1,30919,
310.197,µm,Surface,Image 1,1,30920,
300.579,µm,Surface,Image 1,1,30921,
3.5215,µm,Surface,Image 1,1,30923,
67.6093,µm,Surface,Image 1,1,30924,
311.995,µm,Surface,Image 1,1,30925,
240.821,µm,Surface,Image 1,1,30926,
148.291,µm,Surface,Image 1,1,30927,
301.292,µm,Surface,Image 1,1,30928,
190.659,µm,Surface,Image 1,1,30929,
269.417,µm,Surface,Image 1,1,30930,
197.338,µm,Surface,Image 1,1,30931,
89.5743,µm,Surface,Image 1,1,30932,
321.476,µm,Surface,Image 1,1,30933,
1.57952,µm,Surface,Image 1,1,30934,
250.591,µm,Surface,Image 1,1,30935,
219.54,µm,Surface,Image 1,1,30936,
76.8972,µm,Surface,Image 1,1,30937,
202.711,µm,Surface,Image 1,1,30938,
17.6217,µm,Surface,Image 1,1,30939,
53.9607,µm,Surface,Image 1,1,30940,
194.374,µm,Surface,Image 1,1,30941,
218.896,µm,Surface,Image 1,1,30942,
189.778,µm,Surface,Image 1,1,30943,
263.975,µm,Surface,Image 1,1,30944,
155.614,µm,Surface,Image 1,1,30946,
256.876,µm,Surface,Image 1,1,30948,
288.271,µm,Surface,Image 1,1,30949,
36.1235,µm,Surface,Image 1,1,30950,
319.541,µm,Surface,Image 1,1,30951,
288.217,µm,Surface,Image 1,1,30952,
165.543,µm,Surface,Image 1,1,30953,
105.503,µm,Surface,Image 1,1,30954,
132.444,µm,Surface,Image 1,1,30955,
255.309,µm,Surface,Image 1,1,30956,
327.598,µm,Surface,Image 1,1,30958,
139.112,µm,Surface,Image 1,1,30959,
278.569,µm,Surface,Image 1,1,30960,
282.756,µm,Surface,Image 1,1,30961,
125.729,µm,Surface,Image 1,1,30962,
56.0228,µm,Surface,Image 1,1,30963,
51.7661,µm,Surface,Image 1,1,30964,
47.6848,µm,Surface,Image 1,1,30965,
39.542,µm,Surface,Image 1,1,30967,
104.908,µm,Surface,Image 1,1,30968,
204.175,µm,Surface,Image 1,1,30969,
180.024,µm,Surface,Image 1,1,30971,
125.465,µm,Surface,Image 1,1,30972,
22.6554,µm,Surface,Image 1,1,30974,
12.2165,µm,Surface,Image 1,1,30975,
137.824,µm,Surface,Image 1,1,30976,
287.615,µm,Surface,Image 1,1,30977,
139.143,µm,Surface,Image 1,1,30978,
93.177,µm,Surface,Image 1,1,30979,
190.623,µm,Surface,Image 1,1,30980,
306.899,µm,Surface,Image 1,1,30981,
150.501,µm,Surface,Image 1,1,30982,
218.27,µm,Surface,Image 1,1,30983,
217.126,µm,Surface,Image 1,1,30984,
72.6352,µm,Surface,Image 1,1,30985,
225.293,µm,Surface,Image 1,1,30986,
295.973,µm,Surface,Image 1,1,30987,
192.64,µm,Surface,Image 1,1,30988,
221.162,µm,Surface,Image 1,1,30989,
163.472,µm,Surface,Image 1,1,30990,
174.128,µm,Surface,Image 1,1,30991,
114.578,µm,Surface,Image 1,1,30992,
210.944,µm,Surface,Image 1,1,30993,
100.723,µm,Surface,Image 1,1,30994,
116.908,µm,Surface,Image 1,1,30995,
171.159,µm,Surface,Image 1,1,30996,
222.257,µm,Surface,Image 1,1,30997,
45.0298,µm,Surface,Image 1,1,30998,
20.5562,µm,Surface,Image 1,1,30999,
284.572,µm,Surface,Image 1,1,31000,
173.754,µm,Surface,Image 1,1,31001,
241.799,µm,Surface,Image 1,1,31002,
306.359,µm,Surface,Image 1,1,31003,
158.198,µm,Surface,Image 1,1,31004,
276.221,µm,Surface,Image 1,1,31005,
120.237,µm,Surface,Image 1,1,31006,
66.0416,µm,Surface,Image 1,1,31007,
123.35,µm,Surface,Image 1,1,31008,
282.811,µm,Surface,Image 1,1,31009,
127.777,µm,Surface,Image 1,1,31010,
332.277,µm,Surface,Image 1,1,31011,
237.478,µm,Surface,Image 1,1,31012,
169.639,µm,Surface,Image 1,1,31013,
240.351,µm,Surface,Image 1,1,31014,
315.039,µm,Surface,Image 1,1,31015,
102.369,µm,Surface,Image 1,1,31016,
28.2624,µm,Surface,Image 1,1,31017,
266.654,µm,Surface,Image 1,1,31018,
311.03,µm,Surface,Image 1,1,31019,
292.099,µm,Surface,Image 1,1,31020,
146.112,µm,Surface,Image 1,1,31021,
236.443,µm,Surface,Image 1,1,31023,
331.239,µm,Surface,Image 1,1,31024,
161.386,µm,Surface,Image 1,1,31025,
294.351,µm,Surface,Image 1,1,31026,
104.633,µm,Surface,Image 1,1,31027,
113.939,µm,Surface,Image 1,1,31028,
133.074,µm,Surface,Image 1,1,31029,
224.13,µm,Surface,Image 1,1,31030,
6.27639,µm,Surface,Image 1,1,31031,
325.733,µm,Surface,Image 1,1,31032,
298.482,µm,Surface,Image 1,1,31033,
320.138,µm,Surface,Image 1,1,31034,
95.2064,µm,Surface,Image 1,1,31035,
142.317,µm,Surface,Image 1,1,31036,
276.944,µm,Surface,Image 1,1,31037,
286.659,µm,Surface,Image 1,1,31038,
114.241,µm,Surface,Image 1,1,31040,
178.896,µm,Surface,Image 1,1,31041,
2.6281,µm,Surface,Image 1,1,31042,
64.0122,µm,Surface,Image 1,1,31043,
36.1201,µm,Surface,Image 1,1,31044,
103.075,µm,Surface,Image 1,1,31045,
256.441,µm,Surface,Image 1,1,31046,
157.498,µm,Surface,Image 1,1,31047,
229.28,µm,Surface,Image 1,1,31048,
278.755,µm,Surface,Image 1,1,31049,
80.5014,µm,Surface,Image 1,1,31050,
84.3538,µm,Surface,Image 1,1,31051,
52.1964,µm,Surface,Image 1,1,31053,
179.709,µm,Surface,Image 1,1,31054,
259.044,µm,Surface,Image 1,1,31055,
90.5119,µm,Surface,Image 1,1,31056,
136.028,µm,Surface,Image 1,1,31057,
43.3239,µm,Surface,Image 1,1,31059,
187.755,µm,Surface,Image 1,1,31061,
20.1783,µm,Surface,Image 1,1,31062,
122.167,µm,Surface,Image 1,1,31063,
74.3413,µm,Surface,Image 1,1,31064,
223.061,µm,Surface,Image 1,1,31065,
105.207,µm,Surface,Image 1,1,31066,
313.696,µm,Surface,Image 1,1,31067,
179.624,µm,Surface,Image 1,1,31068,
287.329,µm,Surface,Image 1,1,31069,
309.164,µm,Surface,Image 1,1,31070,
314.089,µm,Surface,Image 1,1,31071,
58.1621,µm,Surface,Image 1,1,31072,
240.692,µm,Surface,Image 1,1,31073,
48.8578,µm,Surface,Image 1,1,31074,
68.0994,µm,Surface,Image 1,1,31076,
290.249,µm,Surface,Image 1,1,31077,
54.2869,µm,Surface,Image 1,1,31078,
143.163,µm,Surface,Image 1,1,31079,
304.082,µm,Surface,Image 1,1,31080,
106.178,µm,Surface,Image 1,1,31081,
279.688,µm,Surface,Image 1,1,31083,
70.9336,µm,Surface,Image 1,1,31084,
63.2622,µm,Surface,Image 1,1,31085,
29.4787,µm,Surface,Image 1,1,31086,
46.0311,µm,Surface,Image 1,1,31087,
230.363,µm,Surface,Image 1,1,31088,
11.5184,µm,Surface,Image 1,1,31089,
145.802,µm,Surface,Image 1,1,31090,
260.504,µm,Surface,Image 1,1,31091,
110.012,µm,Surface,Image 1,1,31092,
166.613,µm,Surface,Image 1,1,31093,
149.259,µm,Surface,Image 1,1,31094,
145.457,µm,Surface,Image 1,1,31095,
110.715,µm,Surface,Image 1,1,31096,
136.307,µm,Surface,Image 1,1,31098,
322.271,µm,Surface,Image 1,1,31099,
15.1906,µm,Surface,Image 1,1,31100,
44.4037,µm,Surface,Image 1,1,31102,
106.469,µm,Surface,Image 1,1,31103,
74.8147,µm,Surface,Image 1,1,31104,
203.159,µm,Surface,Image 1,1,31105,
65.5262,µm,Surface,Image 1,1,31106,
174.02,µm,Surface,Image 1,1,31107,
328.867,µm,Surface,Image 1,1,31108,
96.6231,µm,Surface,Image 1,1,31109,
257.925,µm,Surface,Image 1,1,31111,
51.761,µm,Surface,Image 1,1,31112,
130.282,µm,Surface,Image 1,1,31113,
56.0927,µm,Surface,Image 1,1,31114,
105.115,µm,Surface,Image 1,1,31115,
202.347,µm,Surface,Image 1,1,31116,
73.2219,µm,Surface,Image 1,1,31117,
189.895,µm,Surface,Image 1,1,31118,
137.092,µm,Surface,Image 1,1,31119,
215.683,µm,Surface,Image 1,1,31120,
318.587,µm,Surface,Image 1,1,31121,
293.964,µm,Surface,Image 1,1,31122,
150.906,µm,Surface,Image 1,1,31123,
277.381,µm,Surface,Image 1,1,31124,
119.696,µm,Surface,Image 1,1,31125,
76.2062,µm,Surface,Image 1,1,31126,
63.1537,µm,Surface,Image 1,1,31127,
142.252,µm,Surface,Image 1,1,31128,
127.026,µm,Surface,Image 1,1,31129,
240.236,µm,Surface,Image 1,1,31130,
227.645,µm,Surface,Image 1,1,31131,
172.424,µm,Surface,Image 1,1,31132,
43.1283,µm,Surface,Image 1,1,31133,
91.3406,µm,Surface,Image 1,1,31134,
297.118,µm,Surface,Image 1,1,31135,
160.303,µm,Surface,Image 1,1,31137,
277.079,µm,Surface,Image 1,1,31138,
325.114,µm,Surface,Image 1,1,31139,
229.05,µm,Surface,Image 1,1,31140,
5.25509,µm,Surface,Image 1,1,31141,
66.3881,µm,Surface,Image 1,1,31142,
293.812,µm,Surface,Image 1,1,31143,
125.708,µm,Surface,Image 1,1,31144,
153.157,µm,Surface,Image 1,1,31145,
42.2582,µm,Surface,Image 1,1,31146,
2.24086,µm,Surface,Image 1,1,31147,
90.7584,µm,Surface,Image 1,1,31148,
78.79,µm,Surface,Image 1,1,31149,
67.6584,µm,Surface,Image 1,1,31151,
228.678,µm,Surface,Image 1,1,31152,
31.5262,µm,Surface,Image 1,1,31153,
130.122,µm,Surface,Image 1,1,31154,
126.496,µm,Surface,Image 1,1,31155,
33.9134,µm,Surface,Image 1,1,31156,
280.628,µm,Surface,Image 1,1,31157,
13.9289,µm,Surface,Image 1,1,31158,
1.66953,µm,Surface,Image 1,1,31159,
157.648,µm,Surface,Image 1,1,31160,
295.588,µm,Surface,Image 1,1,31161,
232.777,µm,Surface,Image 1,1,31162,
8.20674,µm,Surface,Image 1,1,31163,
82.6376,µm,Surface,Image 1,1,31164,
232.079,µm,Surface,Image 1,1,31165,
62.7124,µm,Surface,Image 1,1,31167,
257.888,µm,Surface,Image 1,1,31168,
216.03,µm,Surface,Image 1,1,31169,
262.066,µm,Surface,Image 1,1,31170,
99.3464,µm,Surface,Image 1,1,31171,
61.1046,µm,Surface,Image 1,1,31172,
117.858,µm,Surface,Image 1,1,31173,
179.372,µm,Surface,Image 1,1,31174,
175.23,µm,Surface,Image 1,1,31176,
305.711,µm,Surface,Image 1,1,31178,
141.297,µm,Surface,Image 1,1,31179,
327.003,µm,Surface,Image 1,1,31180,
151.218,µm,Surface,Image 1,1,31181,
16.9564,µm,Surface,Image 1,1,31182,
232.864,µm,Surface,Image 1,1,31183,
285.907,µm,Surface,Image 1,1,31184,
219.065,µm,Surface,Image 1,1,31185,
35.9883,µm,Surface,Image 1,1,31186,
196.125,µm,Surface,Image 1,1,31187,
175.374,µm,Surface,Image 1,1,31188,
56.3091,µm,Surface,Image 1,1,31190,
35.9816,µm,Surface,Image 1,1,31191,
29.6222,µm,Surface,Image 1,1,31192,
3.82219,µm,Surface,Image 1,1,31193,
127.008,µm,Surface,Image 1,1,31194,
172.81,µm,Surface,Image 1,1,31195,
312.462,µm,Surface,Image 1,1,31196,
321.751,µm,Surface,Image 1,1,31197,
240.387,µm,Surface,Image 1,1,31199,
10.0314,µm,Surface,Image 1,1,31200,
222.651,µm,Surface,Image 1,1,31201,
275.27,µm,Surface,Image 1,1,31202,
210.993,µm,Surface,Image 1,1,31203,
228.323,µm,Surface,Image 1,1,31204,
310.971,µm,Surface,Image 1,1,31205,
236.474,µm,Surface,Image 1,1,31207,
30.1525,µm,Surface,Image 1,1,31208,
174.755,µm,Surface,Image 1,1,31209,
218.147,µm,Surface,Image 1,1,31210,
300.573,µm,Surface,Image 1,1,31211,
96.254,µm,Surface,Image 1,1,31212,
103.805,µm,Surface,Image 1,1,31213,
274.636,µm,Surface,Image 1,1,31214,
139.393,µm,Surface,Image 1,1,31215,
149.42,µm,Surface,Image 1,1,31217,
89.4385,µm,Surface,Image 1,1,31219,
206.302,µm,Surface,Image 1,1,31220,
208.782,µm,Surface,Image 1,1,31221,
309.914,µm,Surface,Image 1,1,31222,
83.8891,µm,Surface,Image 1,1,31223,
280.842,µm,Surface,Image 1,1,31224,
64.0407,µm,Surface,Image 1,1,31225,
41.512,µm,Surface,Image 1,1,31226,
77.6781,µm,Surface,Image 1,1,31227,
240.106,µm,Surface,Image 1,1,31228,
80.4017,µm,Surface,Image 1,1,31229,
171.009,µm,Surface,Image 1,1,31230,
269.046,µm,Surface,Image 1,1,31231,
226.691,µm,Surface,Image 1,1,31232,
248.386,µm,Surface,Image 1,1,31233,
18.8025,µm,Surface,Image 1,1,31234,
198.525,µm,Surface,Image 1,1,31235,
46.7958,µm,Surface,Image 1,1,31236,
198.296,µm,Surface,Image 1,1,31237,
124.603,µm,Surface,Image 1,1,31238,
137.651,µm,Surface,Image 1,1,31239,
229.699,µm,Surface,Image 1,1,31240,
45.7502,µm,Surface,Image 1,1,31242,
65.5106,µm,Surface,Image 1,1,31243,
173.086,µm,Surface,Image 1,1,31244,
43.2579,µm,Surface,Image 1,1,31245,
239.495,µm,Surface,Image 1,1,31246,
205.934,µm,Surface,Image 1,1,31247,
71.6434,µm,Surface,Image 1,1,31248,
19.0214,µm,Surface,Image 1,1,31249,
293.422,µm,Surface,Image 1,1,31250,
93.6166,µm,Surface,Image 1,1,31251,
59.2079,µm,Surface,Image 1,1,31252,
155.897,µm,Surface,Image 1,1,31253,
40.3451,µm,Surface,Image 1,1,31254,
30.5372,µm,Surface,Image 1,1,31255,
234.972,µm,Surface,Image 1,1,31256,
45.0985,µm,Surface,Image 1,1,31257,
306.431,µm,Surface,Image 1,1,31259,
106.486,µm,Surface,Image 1,1,31260,
38.9896,µm,Surface,Image 1,1,31261,
246.106,µm,Surface,Image 1,1,31262,
89.4635,µm,Surface,Image 1,1,31263,
7.66106,µm,Surface,Image 1,1,31265,
30.0345,µm,Surface,Image 1,1,31266,
165.924,µm,Surface,Image 1,1,31267,
12.9878,µm,Surface,Image 1,1,31268,
7.85188,µm,Surface,Image 1,1,31269,
21.414,µm,Surface,Image 1,1,31270,
138.349,µm,Surface,Image 1,1,31271,
151.445,µm,Surface,Image 1,1,31272,
320.899,µm,Surface,Image 1,1,31273,
4.25897,µm,Surface,Image 1,1,31274,
314.423,µm,Surface,Image 1,1,31275,
285.753,µm,Surface,Image 1,1,31276,
250.507,µm,Surface,Image 1,1,31277,
38.2685,µm,Surface,Image 1,1,31278,
61.417,µm,Surface,Image 1,1,31279,
203.962,µm,Surface,Image 1,1,31280,
235.175,µm,Surface,Image 1,1,31281,
96.1726,µm,Surface,Image 1,1,31282,
198.287,µm,Surface,Image 1,1,31284,
166.216,µm,Surface,Image 1,1,31285,
269.55,µm,Surface,Image 1,1,31286,
191.634,µm,Surface,Image 1,1,31287,
15.8663,µm,Surface,Image 1,1,31288,
219.198,µm,Surface,Image 1,1,31289,
91.5671,µm,Surface,Image 1,1,31291,
294.149,µm,Surface,Image 1,1,31292,
189.323,µm,Surface,Image 1,1,31293,
265.766,µm,Surface,Image 1,1,31294,
117.396,µm,Surface,Image 1,1,31295,
31.3441,µm,Surface,Image 1,1,31296,
218.389,µm,Surface,Image 1,1,31297,
1.79277,µm,Surface,Image 1,1,31298,
151.328,µm,Surface,Image 1,1,31299,
166.507,µm,Surface,Image 1,1,31300,
176.583,µm,Surface,Image 1,1,31301,
186.417,µm,Surface,Image 1,1,31302,
109.431,µm,Surface,Image 1,1,31303,
21.7796,µm,Surface,Image 1,1,31304,
75.7126,µm,Surface,Image 1,1,31305,
223.316,µm,Surface,Image 1,1,31306,
110.738,µm,Surface,Image 1,1,31307,
71.0746,µm,Surface,Image 1,1,31308,
259.125,µm,Surface,Image 1,1,31309,
249.647,µm,Surface,Image 1,1,31310,
262.063,µm,Surface,Image 1,1,31312,
315.218,µm,Surface,Image 1,1,31313,
258.056,µm,Surface,Image 1,1,31314,
144.054,µm,Surface,Image 1,1,31315,
206.467,µm,Surface,Image 1,1,31316,
126.784,µm,Surface,Image 1,1,31317,
306.047,µm,Surface,Image 1,1,31318,
63.4035,µm,Surface,Image 1,1,31319,
3.00162,µm,Surface,Image 1,1,31320,
254.208,µm,Surface,Image 1,1,31321,
239.753,µm,Surface,Image 1,1,31323,
122.896,µm,Surface,Image 1,1,31324,
36.0032,µm,Surface,Image 1,1,31325,
136.515,µm,Surface,Image 1,1,31326,
145.968,µm,Surface,Image 1,1,31327,
108.296,µm,Surface,Image 1,1,31328,
191.133,µm,Surface,Image 1,1,31329,
242.939,µm,Surface,Image 1,1,31330,
37.6195,µm,Surface,Image 1,1,31331,
277.874,µm,Surface,Image 1,1,31332,
309.707,µm,Surface,Image 1,1,31333,
152.83,µm,Surface,Image 1,1,31334,
129.301,µm,Surface,Image 1,1,31335,
16.7215,µm,Surface,Image 1,1,31336,
83.7317,µm,Surface,Image 1,1,31337,
20.6048,µm,Surface,Image 1,1,31338,
76.7931,µm,Surface,Image 1,1,31339,
10.535,µm,Surface,Image 1,1,31340,
302.221,µm,Surface,Image 1,1,31341,
125.759,µm,Surface,Image 1,1,31342,
248.704,µm,Surface,Image 1,1,31343,
264.659,µm,Surface,Image 1,1,31344,
304.04,µm,Surface,Image 1,1,31345,
21.0218,µm,Surface,Image 1,1,31347,
234.301,µm,Surface,Image 1,1,31348,
314.323,µm,Surface,Image 1,1,31349,
30.9977,µm,Surface,Image 1,1,31350,
296.155,µm,Surface,Image 1,1,31351,
51.825,µm,Surface,Image 1,1,31352,
32.3941,µm,Surface,Image 1,1,31353,
190.703,µm,Surface,Image 1,1,31354,
284.674,µm,Surface,Image 1,1,31355,
255.454,µm,Surface,Image 1,1,31356,
73.2443,µm,Surface,Image 1,1,31357,
253.704,µm,Surface,Image 1,1,31358,
105.078,µm,Surface,Image 1,1,31359,
218.125,µm,Surface,Image 1,1,31360,
119.641,µm,Surface,Image 1,1,31361,
66.269,µm,Surface,Image 1,1,31362,
38.558,µm,Surface,Image 1,1,31363,
226.027,µm,Surface,Image 1,1,31364,
14.1092,µm,Surface,Image 1,1,31365,
225.387,µm,Surface,Image 1,1,31366,
19.065,µm,Surface,Image 1,1,31370,
154.374,µm,Surface,Image 1,1,31371,
311.85,µm,Surface,Image 1,1,31372,
1.62602,µm,Surface,Image 1,1,31373,
233.538,µm,Surface,Image 1,1,31374,
62.1563,µm,Surface,Image 1,1,31375,
62.6729,µm,Surface,Image 1,1,31376,
31.4346,µm,Surface,Image 1,1,31377,
12.9166,µm,Surface,Image 1,1,31378,
47.0241,µm,Surface,Image 1,1,31379,
218.453,µm,Surface,Image 1,1,31380,
181.822,µm,Surface,Image 1,1,31381,
4.96148,µm,Surface,Image 1,1,31382,
13.2491,µm,Surface,Image 1,1,31383,
36.9514,µm,Surface,Image 1,1,31384,
178.032,µm,Surface,Image 1,1,31385,
60.1759,µm,Surface,Image 1,1,31386,
151.771,µm,Surface,Image 1,1,31387,
163.849,µm,Surface,Image 1,1,31388,
186.883,µm,Surface,Image 1,1,31390,
111.429,µm,Surface,Image 1,1,31391,
143.785,µm,Surface,Image 1,1,31392,
195.309,µm,Surface,Image 1,1,31393,
53.2041,µm,Surface,Image 1,1,31394,
130.404,µm,Surface,Image 1,1,31395,
24.0993,µm,Surface,Image 1,1,31397,
180.404,µm,Surface,Image 1,1,31398,
65.9379,µm,Surface,Image 1,1,31399,
273.799,µm,Surface,Image 1,1,31400,
87.5047,µm,Surface,Image 1,1,31401,
96.7744,µm,Surface,Image 1,1,31402,
