
Area
 ==================== 
Area,Unit,Category,Time,ID,
9.77612,µm^2,Surface,1,2331,
9.50654,µm^2,Surface,1,2332,
2.64838,µm^2,Surface,1,2337,
4.14713,µm^2,Surface,1,2339,
3.81373,µm^2,Surface,1,2354,
4.15042,µm^2,Surface,1,2368,
2.49321,µm^2,Surface,1,2369,
17.5558,µm^2,Surface,1,2375,
9.29466,µm^2,Surface,1,2380,
10.3118,µm^2,Surface,1,2398,
4.28761,µm^2,Surface,1,2403,
6.69773,µm^2,Surface,1,2405,
5.09501,µm^2,Surface,1,2409,
3.69483,µm^2,Surface,1,2420,
4.03509,µm^2,Surface,1,2422,
14.1245,µm^2,Surface,1,2426,
11.87,µm^2,Surface,1,2428,
2.87693,µm^2,Surface,1,2434,
2.38207,µm^2,Surface,1,2438,
12.0288,µm^2,Surface,1,2439,
2.30527,µm^2,Surface,1,2440,
24.4609,µm^2,Surface,1,2441,
2.20602,µm^2,Surface,1,2442,
7.49974,µm^2,Surface,1,2444,
7.54279,µm^2,Surface,1,2453,
2.21184,µm^2,Surface,1,2458,
3.32694,µm^2,Surface,1,2464,
18.8142,µm^2,Surface,1,2469,
16.9774,µm^2,Surface,1,2476,
2.72768,µm^2,Surface,1,2484,
21.2043,µm^2,Surface,1,2489,
42.4854,µm^2,Surface,1,2494,
16.8078,µm^2,Surface,1,2495,
16.0465,µm^2,Surface,1,2496,
23.7148,µm^2,Surface,1,2497,
36.2311,µm^2,Surface,1,2498,
28.3485,µm^2,Surface,1,2499,
