
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
430.792,µm,Surface,Position,1,1277,
397.803,µm,Surface,Position,1,1278,
709.164,µm,Surface,Position,1,1279,
568.915,µm,Surface,Position,1,1281,
554.836,µm,Surface,Position,1,1282,
518.119,µm,Surface,Position,1,1287,
560.029,µm,Surface,Position,1,1290,
479.419,µm,Surface,Position,1,1292,
528.319,µm,Surface,Position,1,1293,
491.124,µm,Surface,Position,1,1295,
659.415,µm,Surface,Position,1,1298,
379.8,µm,Surface,Position,1,1302,
411.015,µm,Surface,Position,1,1308,
637.902,µm,Surface,Position,1,1313,
431.22,µm,Surface,Position,1,1318,
404.806,µm,Surface,Position,1,1320,
655.026,µm,Surface,Position,1,1321,
381.241,µm,Surface,Position,1,1322,
677.723,µm,Surface,Position,1,1323,
590.312,µm,Surface,Position,1,1324,
566.017,µm,Surface,Position,1,1326,
459.576,µm,Surface,Position,1,1327,
523.082,µm,Surface,Position,1,1333,
444.673,µm,Surface,Position,1,1334,
699.796,µm,Surface,Position,1,1335,
679.873,µm,Surface,Position,1,1337,
416.345,µm,Surface,Position,1,1339,
436.598,µm,Surface,Position,1,1340,
633.714,µm,Surface,Position,1,1341,
614.749,µm,Surface,Position,1,1342,
