
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.267301,,Surface,1,1060,
0.219699,,Surface,1,1061,
0.283775,,Surface,1,1063,
0.220809,,Surface,1,1064,
0.370838,,Surface,1,1065,
0.530188,,Surface,1,1066,
0.345467,,Surface,1,1067,
0.356333,,Surface,1,1068,
0.253557,,Surface,1,1070,
0.296515,,Surface,1,1071,
0.361985,,Surface,1,1072,
0.294419,,Surface,1,1073,
0.39893,,Surface,1,1074,
0.355337,,Surface,1,1075,
0.406632,,Surface,1,1076,
0.504252,,Surface,1,1077,
0.37891,,Surface,1,1081,
0.422268,,Surface,1,1082,
0.310498,,Surface,1,1083,
0.417471,,Surface,1,1084,
0.322268,,Surface,1,1085,
0.660308,,Surface,1,1086,
0.312874,,Surface,1,1088,
0.254265,,Surface,1,1090,
0.315681,,Surface,1,1091,
0.272569,,Surface,1,1092,
0.327105,,Surface,1,1093,
0.301373,,Surface,1,1095,
0.604436,,Surface,1,1096,
0.337924,,Surface,1,1099,
0.227472,,Surface,1,1100,
0.281032,,Surface,1,1104,
0.280633,,Surface,1,1106,
0.489817,,Surface,1,1108,
0.515164,,Surface,1,1111,
0.346082,,Surface,1,1112,
0.298398,,Surface,1,1113,
0.332377,,Surface,1,1114,
0.472398,,Surface,1,1115,
0.45822,,Surface,1,1116,
0.265164,,Surface,1,1118,
0.245465,,Surface,1,1122,
0.400066,,Surface,1,1125,
0.548547,,Surface,1,1126,
0.518626,,Surface,1,1128,
0.336902,,Surface,1,1132,
0.445419,,Surface,1,1133,
0.555324,,Surface,1,1136,
0.30099,,Surface,1,1138,
0.353294,,Surface,1,1139,
0.300611,,Surface,1,1140,
0.321348,,Surface,1,1141,
0.422889,,Surface,1,1143,
0.263519,,Surface,1,1145,
0.2837,,Surface,1,1150,
0.281531,,Surface,1,1151,
0.308478,,Surface,1,1153,
0.393305,,Surface,1,1154,
0.495438,,Surface,1,1157,
0.411699,,Surface,1,1158,
0.295421,,Surface,1,1159,
0.363304,,Surface,1,1160,
0.403145,,Surface,1,1162,
0.364205,,Surface,1,1163,
0.402551,,Surface,1,1164,
0.339307,,Surface,1,1165,
0.286559,,Surface,1,1167,
0.327115,,Surface,1,1168,
0.321555,,Surface,1,1169,
0.398174,,Surface,1,1171,
0.315293,,Surface,1,1173,
0.273598,,Surface,1,1177,
0.312752,,Surface,1,1178,
0.346323,,Surface,1,1179,
0.442566,,Surface,1,1180,
0.232972,,Surface,1,1181,
0.399717,,Surface,1,1183,
0.333063,,Surface,1,1185,
0.404873,,Surface,1,1190,
0.374523,,Surface,1,1192,
0.300478,,Surface,1,1194,
0.36542,,Surface,1,1195,
0.360178,,Surface,1,1196,
0.316242,,Surface,1,1197,
0.323399,,Surface,1,1198,
0.311107,,Surface,1,1201,
0.401234,,Surface,1,1203,
0.3609,,Surface,1,1205,
0.406711,,Surface,1,1206,
0.333263,,Surface,1,1209,
0.406685,,Surface,1,1212,
0.352176,,Surface,1,1213,
0.47337,,Surface,1,1214,
0.336013,,Surface,1,1215,
0.347011,,Surface,1,1216,
0.418662,,Surface,1,1217,
0.285478,,Surface,1,1218,
0.353357,,Surface,1,1224,
0.511536,,Surface,1,1226,
0.399435,,Surface,1,1232,
0.393115,,Surface,1,1234,
0.226757,,Surface,1,1237,
0.332535,,Surface,1,1238,
0.455374,,Surface,1,1242,
0.438069,,Surface,1,1245,
0.281612,,Surface,1,1247,
0.285937,,Surface,1,1248,
0.408922,,Surface,1,1251,
0.346856,,Surface,1,1252,
0.379534,,Surface,1,1253,
0.377702,,Surface,1,1256,
