
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
125.654,µm,Surface,Image 1,1,662,
85.5805,µm,Surface,Image 1,1,663,
65.9521,µm,Surface,Image 1,1,664,
113.862,µm,Surface,Image 1,1,666,
127.566,µm,Surface,Image 1,1,669,
68.4426,µm,Surface,Image 1,1,672,
47.5386,µm,Surface,Image 1,1,673,
34.0255,µm,Surface,Image 1,1,674,
129.692,µm,Surface,Image 1,1,675,
94.1277,µm,Surface,Image 1,1,676,
49.9127,µm,Surface,Image 1,1,678,
36.3293,µm,Surface,Image 1,1,679,
102.383,µm,Surface,Image 1,1,680,
85.3194,µm,Surface,Image 1,1,682,
25.0307,µm,Surface,Image 1,1,684,
124.35,µm,Surface,Image 1,1,685,
56.4497,µm,Surface,Image 1,1,686,
118.919,µm,Surface,Image 1,1,687,
92.455,µm,Surface,Image 1,1,688,
134.897,µm,Surface,Image 1,1,690,
79.5444,µm,Surface,Image 1,1,691,
85.1373,µm,Surface,Image 1,1,693,
39.9785,µm,Surface,Image 1,1,694,
55.1849,µm,Surface,Image 1,1,697,
94.9006,µm,Surface,Image 1,1,699,
45.0523,µm,Surface,Image 1,1,700,
40.6931,µm,Surface,Image 1,1,701,
37.3956,µm,Surface,Image 1,1,702,
92.8634,µm,Surface,Image 1,1,703,
106.322,µm,Surface,Image 1,1,706,
44.6578,µm,Surface,Image 1,1,709,
19.0161,µm,Surface,Image 1,1,710,
6.19604,µm,Surface,Image 1,1,711,
62.2485,µm,Surface,Image 1,1,712,
79.4643,µm,Surface,Image 1,1,713,
41.4053,µm,Surface,Image 1,1,717,
109.601,µm,Surface,Image 1,1,719,
77.001,µm,Surface,Image 1,1,720,
13.4465,µm,Surface,Image 1,1,721,
125.166,µm,Surface,Image 1,1,723,
7.31378,µm,Surface,Image 1,1,725,
77.6315,µm,Surface,Image 1,1,728,
85.9384,µm,Surface,Image 1,1,730,
29.4498,µm,Surface,Image 1,1,731,
65.7239,µm,Surface,Image 1,1,736,
70.2424,µm,Surface,Image 1,1,737,
132.899,µm,Surface,Image 1,1,739,
100.228,µm,Surface,Image 1,1,741,
53.9274,µm,Surface,Image 1,1,744,
35.0749,µm,Surface,Image 1,1,747,
88.0898,µm,Surface,Image 1,1,751,
114.914,µm,Surface,Image 1,1,752,
17.1877,µm,Surface,Image 1,1,753,
88.3985,µm,Surface,Image 1,1,754,
101.875,µm,Surface,Image 1,1,755,
35.1516,µm,Surface,Image 1,1,757,
92.8024,µm,Surface,Image 1,1,758,
6.21655,µm,Surface,Image 1,1,759,
88.6448,µm,Surface,Image 1,1,761,
16.6833,µm,Surface,Image 1,1,766,
129.797,µm,Surface,Image 1,1,772,
83.781,µm,Surface,Image 1,1,773,
22.7571,µm,Surface,Image 1,1,774,
21.6323,µm,Surface,Image 1,1,775,
55.9615,µm,Surface,Image 1,1,776,
95.4609,µm,Surface,Image 1,1,780,
47.7964,µm,Surface,Image 1,1,786,
129.615,µm,Surface,Image 1,1,787,
33.8649,µm,Surface,Image 1,1,788,
113.889,µm,Surface,Image 1,1,791,
34.6278,µm,Surface,Image 1,1,794,
43.8743,µm,Surface,Image 1,1,797,
73.7618,µm,Surface,Image 1,1,798,
32.3675,µm,Surface,Image 1,1,799,
11.7497,µm,Surface,Image 1,1,800,
60.2346,µm,Surface,Image 1,1,801,
129.383,µm,Surface,Image 1,1,802,
87.2516,µm,Surface,Image 1,1,803,
113.751,µm,Surface,Image 1,1,804,
16.9391,µm,Surface,Image 1,1,805,
77.5032,µm,Surface,Image 1,1,810,
140.438,µm,Surface,Image 1,1,811,
53.9542,µm,Surface,Image 1,1,812,
98.2979,µm,Surface,Image 1,1,813,
150.939,µm,Surface,Image 1,1,814,
15.3268,µm,Surface,Image 1,1,816,
113.607,µm,Surface,Image 1,1,818,
108.647,µm,Surface,Image 1,1,819,
43.2573,µm,Surface,Image 1,1,822,
3.88715,µm,Surface,Image 1,1,823,
117.841,µm,Surface,Image 1,1,824,
111.81,µm,Surface,Image 1,1,825,
65.3013,µm,Surface,Image 1,1,826,
154.338,µm,Surface,Image 1,1,827,
59.0643,µm,Surface,Image 1,1,828,
128.477,µm,Surface,Image 1,1,831,
108.008,µm,Surface,Image 1,1,834,
24.1515,µm,Surface,Image 1,1,835,
75.5157,µm,Surface,Image 1,1,836,
74.2368,µm,Surface,Image 1,1,838,
97.0888,µm,Surface,Image 1,1,840,
72.3749,µm,Surface,Image 1,1,841,
147.89,µm,Surface,Image 1,1,843,
142.036,µm,Surface,Image 1,1,844,
100.126,µm,Surface,Image 1,1,846,
107.168,µm,Surface,Image 1,1,848,
40.5652,µm,Surface,Image 1,1,849,
47.3857,µm,Surface,Image 1,1,851,
55.918,µm,Surface,Image 1,1,852,
87.9948,µm,Surface,Image 1,1,853,
104.167,µm,Surface,Image 1,1,854,
104.458,µm,Surface,Image 1,1,855,
60.5219,µm,Surface,Image 1,1,856,
48.5027,µm,Surface,Image 1,1,857,
104.152,µm,Surface,Image 1,1,859,
19.1537,µm,Surface,Image 1,1,861,
119.798,µm,Surface,Image 1,1,862,
28.8993,µm,Surface,Image 1,1,863,
38.7625,µm,Surface,Image 1,1,866,
151.675,µm,Surface,Image 1,1,867,
81.0474,µm,Surface,Image 1,1,869,
43.3381,µm,Surface,Image 1,1,871,
60.0594,µm,Surface,Image 1,1,872,
106.83,µm,Surface,Image 1,1,873,
64.2947,µm,Surface,Image 1,1,875,
11.6845,µm,Surface,Image 1,1,877,
67.8923,µm,Surface,Image 1,1,878,
91.6032,µm,Surface,Image 1,1,879,
141.979,µm,Surface,Image 1,1,880,
36.675,µm,Surface,Image 1,1,881,
144.849,µm,Surface,Image 1,1,882,
138.342,µm,Surface,Image 1,1,886,
106.456,µm,Surface,Image 1,1,887,
109.015,µm,Surface,Image 1,1,888,
22.2513,µm,Surface,Image 1,1,890,
107.19,µm,Surface,Image 1,1,891,
67.3505,µm,Surface,Image 1,1,892,
18.0245,µm,Surface,Image 1,1,893,
129.384,µm,Surface,Image 1,1,894,
79.9094,µm,Surface,Image 1,1,895,
53.3371,µm,Surface,Image 1,1,896,
85.6629,µm,Surface,Image 1,1,898,
102.364,µm,Surface,Image 1,1,900,
128.152,µm,Surface,Image 1,1,902,
18.6795,µm,Surface,Image 1,1,903,
143.119,µm,Surface,Image 1,1,905,
69.4328,µm,Surface,Image 1,1,906,
144.146,µm,Surface,Image 1,1,911,
94.2783,µm,Surface,Image 1,1,912,
8.03412,µm,Surface,Image 1,1,914,
111.794,µm,Surface,Image 1,1,915,
10.9875,µm,Surface,Image 1,1,917,
58.5844,µm,Surface,Image 1,1,920,
10.7722,µm,Surface,Image 1,1,921,
76.0842,µm,Surface,Image 1,1,923,
19.8964,µm,Surface,Image 1,1,924,
18.1031,µm,Surface,Image 1,1,925,
38.5321,µm,Surface,Image 1,1,926,
89.254,µm,Surface,Image 1,1,927,
55.465,µm,Surface,Image 1,1,929,
3.10535,µm,Surface,Image 1,1,930,
4.31525,µm,Surface,Image 1,1,932,
77.3956,µm,Surface,Image 1,1,939,
39.5766,µm,Surface,Image 1,1,942,
57.9282,µm,Surface,Image 1,1,944,
19.43,µm,Surface,Image 1,1,945,
25.9727,µm,Surface,Image 1,1,947,
127.348,µm,Surface,Image 1,1,948,
166.64,µm,Surface,Image 1,1,952,
80.2271,µm,Surface,Image 1,1,955,
13.7502,µm,Surface,Image 1,1,957,
17.1095,µm,Surface,Image 1,1,958,
102.889,µm,Surface,Image 1,1,961,
5.89349,µm,Surface,Image 1,1,963,
141.424,µm,Surface,Image 1,1,964,
117.866,µm,Surface,Image 1,1,966,
126.02,µm,Surface,Image 1,1,969,
118.929,µm,Surface,Image 1,1,972,
52.1871,µm,Surface,Image 1,1,973,
119.847,µm,Surface,Image 1,1,974,
72.7175,µm,Surface,Image 1,1,975,
167.886,µm,Surface,Image 1,1,976,
109.304,µm,Surface,Image 1,1,977,
34.5328,µm,Surface,Image 1,1,978,
80.1821,µm,Surface,Image 1,1,979,
104.772,µm,Surface,Image 1,1,980,
95.5224,µm,Surface,Image 1,1,981,
121.569,µm,Surface,Image 1,1,982,
98.4676,µm,Surface,Image 1,1,984,
111.761,µm,Surface,Image 1,1,985,
70.8037,µm,Surface,Image 1,1,986,
10.7429,µm,Surface,Image 1,1,987,
87.7463,µm,Surface,Image 1,1,988,
140.528,µm,Surface,Image 1,1,989,
39.6201,µm,Surface,Image 1,1,990,
138.847,µm,Surface,Image 1,1,992,
60.3099,µm,Surface,Image 1,1,994,
75.8134,µm,Surface,Image 1,1,996,
142.716,µm,Surface,Image 1,1,1000,
160.962,µm,Surface,Image 1,1,1002,
40.6927,µm,Surface,Image 1,1,1003,
106.152,µm,Surface,Image 1,1,1004,
69.0622,µm,Surface,Image 1,1,1006,
113.939,µm,Surface,Image 1,1,1008,
58.5511,µm,Surface,Image 1,1,1009,
20.4598,µm,Surface,Image 1,1,1010,
152.435,µm,Surface,Image 1,1,1014,
68.7631,µm,Surface,Image 1,1,1017,
152.221,µm,Surface,Image 1,1,1018,
54.4258,µm,Surface,Image 1,1,1019,
15.6069,µm,Surface,Image 1,1,1020,
77.2003,µm,Surface,Image 1,1,1021,
126.822,µm,Surface,Image 1,1,1023,
32.7834,µm,Surface,Image 1,1,1024,
32.5989,µm,Surface,Image 1,1,1032,
41.5836,µm,Surface,Image 1,1,1034,
133.701,µm,Surface,Image 1,1,1035,
135.383,µm,Surface,Image 1,1,1036,
154.447,µm,Surface,Image 1,1,1037,
58.8053,µm,Surface,Image 1,1,1038,
52.9348,µm,Surface,Image 1,1,1039,
85.2384,µm,Surface,Image 1,1,1040,
14.5588,µm,Surface,Image 1,1,1041,
36.1044,µm,Surface,Image 1,1,1045,
49.264,µm,Surface,Image 1,1,1049,
55.7334,µm,Surface,Image 1,1,1052,
41.5,µm,Surface,Image 1,1,1053,
84.5359,µm,Surface,Image 1,1,1056,
4.83179,µm,Surface,Image 1,1,1057,
70.4595,µm,Surface,Image 1,1,1058,
23.5572,µm,Surface,Image 1,1,1059,
61.7299,µm,Surface,Image 1,1,1060,
122.115,µm,Surface,Image 1,1,1061,
4.74994,µm,Surface,Image 1,1,1063,
5.05963,µm,Surface,Image 1,1,1064,
106.509,µm,Surface,Image 1,1,1065,
82.0505,µm,Surface,Image 1,1,1066,
60.1862,µm,Surface,Image 1,1,1067,
141.412,µm,Surface,Image 1,1,1068,
124.687,µm,Surface,Image 1,1,1070,
69.1417,µm,Surface,Image 1,1,1071,
147.677,µm,Surface,Image 1,1,1072,
127.634,µm,Surface,Image 1,1,1073,
118.966,µm,Surface,Image 1,1,1074,
156.777,µm,Surface,Image 1,1,1075,
100.687,µm,Surface,Image 1,1,1076,
145.579,µm,Surface,Image 1,1,1077,
29.8284,µm,Surface,Image 1,1,1081,
125.061,µm,Surface,Image 1,1,1082,
34.0092,µm,Surface,Image 1,1,1083,
43.6176,µm,Surface,Image 1,1,1084,
113.139,µm,Surface,Image 1,1,1085,
30.1173,µm,Surface,Image 1,1,1086,
168.661,µm,Surface,Image 1,1,1088,
47.4458,µm,Surface,Image 1,1,1090,
156.285,µm,Surface,Image 1,1,1091,
95.0428,µm,Surface,Image 1,1,1092,
169.396,µm,Surface,Image 1,1,1093,
179.254,µm,Surface,Image 1,1,1095,
117.254,µm,Surface,Image 1,1,1096,
128.917,µm,Surface,Image 1,1,1099,
156.694,µm,Surface,Image 1,1,1100,
160.305,µm,Surface,Image 1,1,1104,
93.9374,µm,Surface,Image 1,1,1106,
149.764,µm,Surface,Image 1,1,1108,
163.371,µm,Surface,Image 1,1,1111,
116.276,µm,Surface,Image 1,1,1112,
78.0546,µm,Surface,Image 1,1,1113,
3.67566,µm,Surface,Image 1,1,1114,
53.2633,µm,Surface,Image 1,1,1115,
66.1179,µm,Surface,Image 1,1,1116,
169.793,µm,Surface,Image 1,1,1118,
118.522,µm,Surface,Image 1,1,1122,
180.803,µm,Surface,Image 1,1,1125,
173.74,µm,Surface,Image 1,1,1126,
11.319,µm,Surface,Image 1,1,1128,
12.8433,µm,Surface,Image 1,1,1132,
131.873,µm,Surface,Image 1,1,1133,
164.914,µm,Surface,Image 1,1,1136,
47.05,µm,Surface,Image 1,1,1138,
118.954,µm,Surface,Image 1,1,1139,
159.512,µm,Surface,Image 1,1,1140,
24.0355,µm,Surface,Image 1,1,1141,
63.435,µm,Surface,Image 1,1,1143,
40.8073,µm,Surface,Image 1,1,1145,
154.559,µm,Surface,Image 1,1,1150,
26.912,µm,Surface,Image 1,1,1151,
140.668,µm,Surface,Image 1,1,1153,
59.3012,µm,Surface,Image 1,1,1154,
60.9575,µm,Surface,Image 1,1,1157,
7.1311,µm,Surface,Image 1,1,1158,
8.45367,µm,Surface,Image 1,1,1159,
17.8348,µm,Surface,Image 1,1,1160,
51.601,µm,Surface,Image 1,1,1162,
107.696,µm,Surface,Image 1,1,1163,
117.04,µm,Surface,Image 1,1,1164,
75.7736,µm,Surface,Image 1,1,1165,
133.475,µm,Surface,Image 1,1,1167,
113.553,µm,Surface,Image 1,1,1168,
103.188,µm,Surface,Image 1,1,1169,
