
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
632.434,µm,Surface,Distance from Origin,1,4108,
681.483,µm,Surface,Distance from Origin,1,4110,
546.785,µm,Surface,Distance from Origin,1,4112,
572.352,µm,Surface,Distance from Origin,1,4115,
557.378,µm,Surface,Distance from Origin,1,4116,
537.364,µm,Surface,Distance from Origin,1,4117,
561.164,µm,Surface,Distance from Origin,1,4119,
524.743,µm,Surface,Distance from Origin,1,4122,
650.396,µm,Surface,Distance from Origin,1,4123,
535.943,µm,Surface,Distance from Origin,1,4125,
522.535,µm,Surface,Distance from Origin,1,4128,
555.18,µm,Surface,Distance from Origin,1,4132,
539.1,µm,Surface,Distance from Origin,1,4134,
533.001,µm,Surface,Distance from Origin,1,4135,
517.068,µm,Surface,Distance from Origin,1,4136,
524.562,µm,Surface,Distance from Origin,1,4139,
547.898,µm,Surface,Distance from Origin,1,4141,
647.105,µm,Surface,Distance from Origin,1,4142,
554.962,µm,Surface,Distance from Origin,1,4148,
625.471,µm,Surface,Distance from Origin,1,4151,
639.304,µm,Surface,Distance from Origin,1,4154,
552.446,µm,Surface,Distance from Origin,1,4155,
573.471,µm,Surface,Distance from Origin,1,4156,
524.433,µm,Surface,Distance from Origin,1,4158,
632.01,µm,Surface,Distance from Origin,1,4159,
555.628,µm,Surface,Distance from Origin,1,4162,
660.311,µm,Surface,Distance from Origin,1,4164,
585.481,µm,Surface,Distance from Origin,1,4166,
523.229,µm,Surface,Distance from Origin,1,4167,
546.999,µm,Surface,Distance from Origin,1,4170,
524.31,µm,Surface,Distance from Origin,1,4172,
583.221,µm,Surface,Distance from Origin,1,4173,
579.492,µm,Surface,Distance from Origin,1,4174,
680.393,µm,Surface,Distance from Origin,1,4175,
640.874,µm,Surface,Distance from Origin,1,4177,
550.751,µm,Surface,Distance from Origin,1,4178,
700.3,µm,Surface,Distance from Origin,1,4179,
652.909,µm,Surface,Distance from Origin,1,4180,
652.902,µm,Surface,Distance from Origin,1,4185,
669.69,µm,Surface,Distance from Origin,1,4187,
606.294,µm,Surface,Distance from Origin,1,4190,
592.366,µm,Surface,Distance from Origin,1,4192,
530.586,µm,Surface,Distance from Origin,1,4194,
546.601,µm,Surface,Distance from Origin,1,4197,
698.204,µm,Surface,Distance from Origin,1,4198,
673.244,µm,Surface,Distance from Origin,1,4200,
648.488,µm,Surface,Distance from Origin,1,4203,
530.419,µm,Surface,Distance from Origin,1,4204,
593.704,µm,Surface,Distance from Origin,1,4207,
526.129,µm,Surface,Distance from Origin,1,4209,
542.302,µm,Surface,Distance from Origin,1,4210,
565.652,µm,Surface,Distance from Origin,1,4211,
577.34,µm,Surface,Distance from Origin,1,4213,
580.59,µm,Surface,Distance from Origin,1,4214,
680.505,µm,Surface,Distance from Origin,1,4217,
527.991,µm,Surface,Distance from Origin,1,4223,
527.501,µm,Surface,Distance from Origin,1,4224,
539.141,µm,Surface,Distance from Origin,1,4227,
526.78,µm,Surface,Distance from Origin,1,4230,
706.38,µm,Surface,Distance from Origin,1,4232,
708.057,µm,Surface,Distance from Origin,1,4234,
633.29,µm,Surface,Distance from Origin,1,4235,
592.121,µm,Surface,Distance from Origin,1,4236,
658.319,µm,Surface,Distance from Origin,1,4241,
665.646,µm,Surface,Distance from Origin,1,4242,
692.234,µm,Surface,Distance from Origin,1,4244,
618.475,µm,Surface,Distance from Origin,1,4245,
716.238,µm,Surface,Distance from Origin,1,4249,
684.487,µm,Surface,Distance from Origin,1,4251,
658.431,µm,Surface,Distance from Origin,1,4252,
557.052,µm,Surface,Distance from Origin,1,4255,
529.078,µm,Surface,Distance from Origin,1,4256,
673.741,µm,Surface,Distance from Origin,1,4257,
573.238,µm,Surface,Distance from Origin,1,4258,
604.328,µm,Surface,Distance from Origin,1,4261,
648.536,µm,Surface,Distance from Origin,1,4264,
637.762,µm,Surface,Distance from Origin,1,4269,
613.442,µm,Surface,Distance from Origin,1,4270,
704.829,µm,Surface,Distance from Origin,1,4271,
580.198,µm,Surface,Distance from Origin,1,4278,
689.303,µm,Surface,Distance from Origin,1,4282,
634.2,µm,Surface,Distance from Origin,1,4283,
551.929,µm,Surface,Distance from Origin,1,4285,
692.491,µm,Surface,Distance from Origin,1,4286,
697.174,µm,Surface,Distance from Origin,1,4287,
540.477,µm,Surface,Distance from Origin,1,4289,
573.704,µm,Surface,Distance from Origin,1,4291,
647.021,µm,Surface,Distance from Origin,1,4299,
527.45,µm,Surface,Distance from Origin,1,4300,
519.21,µm,Surface,Distance from Origin,1,4301,
713.944,µm,Surface,Distance from Origin,1,4302,
662.217,µm,Surface,Distance from Origin,1,4303,
693.154,µm,Surface,Distance from Origin,1,4304,
579.627,µm,Surface,Distance from Origin,1,4306,
541.723,µm,Surface,Distance from Origin,1,4307,
518.379,µm,Surface,Distance from Origin,1,4308,
521.327,µm,Surface,Distance from Origin,1,4310,
525.142,µm,Surface,Distance from Origin,1,4312,
700.561,µm,Surface,Distance from Origin,1,4315,
516.431,µm,Surface,Distance from Origin,1,4316,
514.918,µm,Surface,Distance from Origin,1,4318,
513.574,µm,Surface,Distance from Origin,1,4319,
532.965,µm,Surface,Distance from Origin,1,4321,
659.256,µm,Surface,Distance from Origin,1,4325,
575.453,µm,Surface,Distance from Origin,1,4326,
515.361,µm,Surface,Distance from Origin,1,4327,
669.988,µm,Surface,Distance from Origin,1,4328,
562.668,µm,Surface,Distance from Origin,1,4329,
574.971,µm,Surface,Distance from Origin,1,4330,
532.524,µm,Surface,Distance from Origin,1,4333,
703.212,µm,Surface,Distance from Origin,1,4335,
559.597,µm,Surface,Distance from Origin,1,4336,
519.476,µm,Surface,Distance from Origin,1,4338,
649.991,µm,Surface,Distance from Origin,1,4346,
552.579,µm,Surface,Distance from Origin,1,4347,
570.991,µm,Surface,Distance from Origin,1,4348,
666.887,µm,Surface,Distance from Origin,1,4351,
565.159,µm,Surface,Distance from Origin,1,4352,
541.887,µm,Surface,Distance from Origin,1,4356,
547.819,µm,Surface,Distance from Origin,1,4357,
588.547,µm,Surface,Distance from Origin,1,4358,
676.723,µm,Surface,Distance from Origin,1,4361,
522.272,µm,Surface,Distance from Origin,1,4362,
522.79,µm,Surface,Distance from Origin,1,4363,
589.284,µm,Surface,Distance from Origin,1,4364,
638.315,µm,Surface,Distance from Origin,1,4365,
553.701,µm,Surface,Distance from Origin,1,4367,
642.862,µm,Surface,Distance from Origin,1,4368,
570.864,µm,Surface,Distance from Origin,1,4369,
685.739,µm,Surface,Distance from Origin,1,4372,
525.744,µm,Surface,Distance from Origin,1,4374,
665.566,µm,Surface,Distance from Origin,1,4375,
519.773,µm,Surface,Distance from Origin,1,4378,
676.958,µm,Surface,Distance from Origin,1,4379,
554.917,µm,Surface,Distance from Origin,1,4381,
566.041,µm,Surface,Distance from Origin,1,4382,
549.945,µm,Surface,Distance from Origin,1,4385,
620.271,µm,Surface,Distance from Origin,1,4386,
615.627,µm,Surface,Distance from Origin,1,4389,
597.735,µm,Surface,Distance from Origin,1,4392,
699.461,µm,Surface,Distance from Origin,1,4393,
643.042,µm,Surface,Distance from Origin,1,4395,
523.16,µm,Surface,Distance from Origin,1,4396,
587.021,µm,Surface,Distance from Origin,1,4397,
657.243,µm,Surface,Distance from Origin,1,4398,
560.63,µm,Surface,Distance from Origin,1,4399,
543.276,µm,Surface,Distance from Origin,1,4403,
629.626,µm,Surface,Distance from Origin,1,4405,
527.304,µm,Surface,Distance from Origin,1,4407,
541.651,µm,Surface,Distance from Origin,1,4408,
617.889,µm,Surface,Distance from Origin,1,4410,
666.481,µm,Surface,Distance from Origin,1,4413,
673.252,µm,Surface,Distance from Origin,1,4415,
503.185,µm,Surface,Distance from Origin,1,4416,
502.962,µm,Surface,Distance from Origin,1,4417,
564.998,µm,Surface,Distance from Origin,1,4418,
517.612,µm,Surface,Distance from Origin,1,4421,
703.901,µm,Surface,Distance from Origin,1,4429,
531.864,µm,Surface,Distance from Origin,1,4430,
670.645,µm,Surface,Distance from Origin,1,4432,
642.415,µm,Surface,Distance from Origin,1,4433,
510.648,µm,Surface,Distance from Origin,1,4434,
505.966,µm,Surface,Distance from Origin,1,4436,
571.199,µm,Surface,Distance from Origin,1,4437,
512.347,µm,Surface,Distance from Origin,1,4438,
621.494,µm,Surface,Distance from Origin,1,4439,
507.01,µm,Surface,Distance from Origin,1,4440,
626.28,µm,Surface,Distance from Origin,1,4443,
652.225,µm,Surface,Distance from Origin,1,4444,
536.019,µm,Surface,Distance from Origin,1,4447,
549.424,µm,Surface,Distance from Origin,1,4449,
561.635,µm,Surface,Distance from Origin,1,4452,
512.314,µm,Surface,Distance from Origin,1,4456,
520.603,µm,Surface,Distance from Origin,1,4459,
591.633,µm,Surface,Distance from Origin,1,4463,
520.625,µm,Surface,Distance from Origin,1,4466,
595.283,µm,Surface,Distance from Origin,1,4468,
504.517,µm,Surface,Distance from Origin,1,4469,
539.356,µm,Surface,Distance from Origin,1,4470,
567.142,µm,Surface,Distance from Origin,1,4472,
513.957,µm,Surface,Distance from Origin,1,4474,
550.552,µm,Surface,Distance from Origin,1,4476,
663.349,µm,Surface,Distance from Origin,1,4477,
537.938,µm,Surface,Distance from Origin,1,4478,
516.513,µm,Surface,Distance from Origin,1,4479,
514.193,µm,Surface,Distance from Origin,1,4483,
535.536,µm,Surface,Distance from Origin,1,4485,
621.813,µm,Surface,Distance from Origin,1,4487,
627.033,µm,Surface,Distance from Origin,1,4489,
645.51,µm,Surface,Distance from Origin,1,4490,
541.694,µm,Surface,Distance from Origin,1,4491,
510.734,µm,Surface,Distance from Origin,1,4492,
611.253,µm,Surface,Distance from Origin,1,4493,
521.579,µm,Surface,Distance from Origin,1,4497,
522.014,µm,Surface,Distance from Origin,1,4498,
524.005,µm,Surface,Distance from Origin,1,4499,
690.157,µm,Surface,Distance from Origin,1,4500,
543.218,µm,Surface,Distance from Origin,1,4503,
661.976,µm,Surface,Distance from Origin,1,4504,
523.652,µm,Surface,Distance from Origin,1,4507,
664.706,µm,Surface,Distance from Origin,1,4508,
656.302,µm,Surface,Distance from Origin,1,4509,
585.178,µm,Surface,Distance from Origin,1,4511,
520.655,µm,Surface,Distance from Origin,1,4512,
619.779,µm,Surface,Distance from Origin,1,4515,
675.739,µm,Surface,Distance from Origin,1,4516,
640.788,µm,Surface,Distance from Origin,1,4517,
545.233,µm,Surface,Distance from Origin,1,4519,
535.469,µm,Surface,Distance from Origin,1,4520,
509.104,µm,Surface,Distance from Origin,1,4525,
655.591,µm,Surface,Distance from Origin,1,4528,
618.116,µm,Surface,Distance from Origin,1,4529,
516.075,µm,Surface,Distance from Origin,1,4534,
584.624,µm,Surface,Distance from Origin,1,4543,
520.082,µm,Surface,Distance from Origin,1,4546,
564.108,µm,Surface,Distance from Origin,1,4548,
568.195,µm,Surface,Distance from Origin,1,4550,
522.386,µm,Surface,Distance from Origin,1,4553,
514.508,µm,Surface,Distance from Origin,1,4554,
498.364,µm,Surface,Distance from Origin,1,4560,
593.792,µm,Surface,Distance from Origin,1,4561,
521.219,µm,Surface,Distance from Origin,1,4562,
505.575,µm,Surface,Distance from Origin,1,4564,
605.169,µm,Surface,Distance from Origin,1,4569,
630.915,µm,Surface,Distance from Origin,1,4570,
626.145,µm,Surface,Distance from Origin,1,4571,
582.225,µm,Surface,Distance from Origin,1,4575,
547.312,µm,Surface,Distance from Origin,1,4578,
557.532,µm,Surface,Distance from Origin,1,4579,
492.488,µm,Surface,Distance from Origin,1,4580,
498.443,µm,Surface,Distance from Origin,1,4585,
510.084,µm,Surface,Distance from Origin,1,4586,
543.209,µm,Surface,Distance from Origin,1,4587,
501.098,µm,Surface,Distance from Origin,1,4590,
623.665,µm,Surface,Distance from Origin,1,4591,
684.505,µm,Surface,Distance from Origin,1,4593,
629.564,µm,Surface,Distance from Origin,1,4598,
679.446,µm,Surface,Distance from Origin,1,4599,
537.768,µm,Surface,Distance from Origin,1,4601,
506.507,µm,Surface,Distance from Origin,1,4603,
499.49,µm,Surface,Distance from Origin,1,4604,
676.597,µm,Surface,Distance from Origin,1,4605,
502.288,µm,Surface,Distance from Origin,1,4606,
513.893,µm,Surface,Distance from Origin,1,4608,
563.552,µm,Surface,Distance from Origin,1,4611,
529.362,µm,Surface,Distance from Origin,1,4612,
503.745,µm,Surface,Distance from Origin,1,4615,
501.332,µm,Surface,Distance from Origin,1,4618,
537.706,µm,Surface,Distance from Origin,1,4622,
497.56,µm,Surface,Distance from Origin,1,4623,
672.057,µm,Surface,Distance from Origin,1,4626,
652.328,µm,Surface,Distance from Origin,1,4628,
595.173,µm,Surface,Distance from Origin,1,4633,
553.393,µm,Surface,Distance from Origin,1,4634,
495.743,µm,Surface,Distance from Origin,1,4636,
580.363,µm,Surface,Distance from Origin,1,4637,
606.647,µm,Surface,Distance from Origin,1,4639,
614.745,µm,Surface,Distance from Origin,1,4640,
643.759,µm,Surface,Distance from Origin,1,4641,
506.475,µm,Surface,Distance from Origin,1,4643,
519.427,µm,Surface,Distance from Origin,1,4644,
495.875,µm,Surface,Distance from Origin,1,4646,
506.399,µm,Surface,Distance from Origin,1,4647,
531.777,µm,Surface,Distance from Origin,1,4654,
548.569,µm,Surface,Distance from Origin,1,4656,
673.609,µm,Surface,Distance from Origin,1,4658,
599.045,µm,Surface,Distance from Origin,1,4662,
548.377,µm,Surface,Distance from Origin,1,4668,
577.499,µm,Surface,Distance from Origin,1,4670,
632.003,µm,Surface,Distance from Origin,1,4676,
612.309,µm,Surface,Distance from Origin,1,4677,
544.223,µm,Surface,Distance from Origin,1,4678,
693.26,µm,Surface,Distance from Origin,1,4679,
594.823,µm,Surface,Distance from Origin,1,4680,
653.425,µm,Surface,Distance from Origin,1,4682,
510.819,µm,Surface,Distance from Origin,1,4685,
529.117,µm,Surface,Distance from Origin,1,4687,
686.381,µm,Surface,Distance from Origin,1,4688,
529.12,µm,Surface,Distance from Origin,1,4690,
644.196,µm,Surface,Distance from Origin,1,4693,
512.893,µm,Surface,Distance from Origin,1,4695,
598.744,µm,Surface,Distance from Origin,1,4696,
708.272,µm,Surface,Distance from Origin,1,4697,
523.235,µm,Surface,Distance from Origin,1,4699,
618.756,µm,Surface,Distance from Origin,1,4703,
667.477,µm,Surface,Distance from Origin,1,4705,
631.109,µm,Surface,Distance from Origin,1,4706,
535.645,µm,Surface,Distance from Origin,1,4708,
545.415,µm,Surface,Distance from Origin,1,4710,
481.553,µm,Surface,Distance from Origin,1,4712,
501.678,µm,Surface,Distance from Origin,1,4713,
543.429,µm,Surface,Distance from Origin,1,4717,
679.473,µm,Surface,Distance from Origin,1,4720,
542.047,µm,Surface,Distance from Origin,1,4722,
491.338,µm,Surface,Distance from Origin,1,4723,
671.107,µm,Surface,Distance from Origin,1,4724,
527.826,µm,Surface,Distance from Origin,1,4726,
494.841,µm,Surface,Distance from Origin,1,4730,
540.817,µm,Surface,Distance from Origin,1,4732,
603.019,µm,Surface,Distance from Origin,1,4733,
616.964,µm,Surface,Distance from Origin,1,4735,
674.771,µm,Surface,Distance from Origin,1,4737,
517.409,µm,Surface,Distance from Origin,1,4741,
631.88,µm,Surface,Distance from Origin,1,4743,
570.333,µm,Surface,Distance from Origin,1,4745,
649.323,µm,Surface,Distance from Origin,1,4746,
493.749,µm,Surface,Distance from Origin,1,4751,
568.187,µm,Surface,Distance from Origin,1,4752,
672.707,µm,Surface,Distance from Origin,1,4755,
552.507,µm,Surface,Distance from Origin,1,4757,
616.877,µm,Surface,Distance from Origin,1,4760,
521.851,µm,Surface,Distance from Origin,1,4762,
536.305,µm,Surface,Distance from Origin,1,4763,
526.494,µm,Surface,Distance from Origin,1,4764,
494.79,µm,Surface,Distance from Origin,1,4765,
557.775,µm,Surface,Distance from Origin,1,4766,
490.265,µm,Surface,Distance from Origin,1,4770,
652.658,µm,Surface,Distance from Origin,1,4775,
530.036,µm,Surface,Distance from Origin,1,4778,
647.222,µm,Surface,Distance from Origin,1,4779,
684.191,µm,Surface,Distance from Origin,1,4783,
618.476,µm,Surface,Distance from Origin,1,4784,
565.535,µm,Surface,Distance from Origin,1,4785,
491.393,µm,Surface,Distance from Origin,1,4787,
654.923,µm,Surface,Distance from Origin,1,4788,
622.758,µm,Surface,Distance from Origin,1,4789,
517.728,µm,Surface,Distance from Origin,1,4792,
608.681,µm,Surface,Distance from Origin,1,4794,
569.902,µm,Surface,Distance from Origin,1,4796,
521.021,µm,Surface,Distance from Origin,1,4799,
501.736,µm,Surface,Distance from Origin,1,4802,
566.27,µm,Surface,Distance from Origin,1,4804,
505.862,µm,Surface,Distance from Origin,1,4806,
525.85,µm,Surface,Distance from Origin,1,4807,
624.494,µm,Surface,Distance from Origin,1,4812,
537.89,µm,Surface,Distance from Origin,1,4813,
511.899,µm,Surface,Distance from Origin,1,4814,
497.156,µm,Surface,Distance from Origin,1,4816,
660.719,µm,Surface,Distance from Origin,1,4818,
495.593,µm,Surface,Distance from Origin,1,4820,
556.624,µm,Surface,Distance from Origin,1,4822,
640.877,µm,Surface,Distance from Origin,1,4823,
579.331,µm,Surface,Distance from Origin,1,4825,
583.694,µm,Surface,Distance from Origin,1,4830,
499.42,µm,Surface,Distance from Origin,1,4834,
607.22,µm,Surface,Distance from Origin,1,4835,
510.897,µm,Surface,Distance from Origin,1,4836,
542.578,µm,Surface,Distance from Origin,1,4837,
519.759,µm,Surface,Distance from Origin,1,4838,
585.719,µm,Surface,Distance from Origin,1,4839,
504.486,µm,Surface,Distance from Origin,1,4841,
610.593,µm,Surface,Distance from Origin,1,4845,
521.338,µm,Surface,Distance from Origin,1,4846,
495.639,µm,Surface,Distance from Origin,1,4848,
483.321,µm,Surface,Distance from Origin,1,4849,
480.219,µm,Surface,Distance from Origin,1,4856,
618.627,µm,Surface,Distance from Origin,1,4857,
587.2,µm,Surface,Distance from Origin,1,4859,
627.436,µm,Surface,Distance from Origin,1,4860,
557.544,µm,Surface,Distance from Origin,1,4861,
617.531,µm,Surface,Distance from Origin,1,4866,
559.923,µm,Surface,Distance from Origin,1,4867,
515.315,µm,Surface,Distance from Origin,1,4871,
523.004,µm,Surface,Distance from Origin,1,4875,
478.766,µm,Surface,Distance from Origin,1,4878,
513.846,µm,Surface,Distance from Origin,1,4880,
584.002,µm,Surface,Distance from Origin,1,4883,
503.118,µm,Surface,Distance from Origin,1,4884,
506.618,µm,Surface,Distance from Origin,1,4888,
561.946,µm,Surface,Distance from Origin,1,4890,
498.905,µm,Surface,Distance from Origin,1,4891,
577.767,µm,Surface,Distance from Origin,1,4892,
640.82,µm,Surface,Distance from Origin,1,4893,
646.917,µm,Surface,Distance from Origin,1,4894,
539.509,µm,Surface,Distance from Origin,1,4897,
625.624,µm,Surface,Distance from Origin,1,4898,
491.246,µm,Surface,Distance from Origin,1,4899,
634.756,µm,Surface,Distance from Origin,1,4900,
642.125,µm,Surface,Distance from Origin,1,4901,
488.182,µm,Surface,Distance from Origin,1,4904,
539.223,µm,Surface,Distance from Origin,1,4905,
612.08,µm,Surface,Distance from Origin,1,4907,
573.363,µm,Surface,Distance from Origin,1,4908,
629.626,µm,Surface,Distance from Origin,1,4909,
562.169,µm,Surface,Distance from Origin,1,4910,
484.579,µm,Surface,Distance from Origin,1,4913,
533.479,µm,Surface,Distance from Origin,1,4915,
528.94,µm,Surface,Distance from Origin,1,4916,
591.45,µm,Surface,Distance from Origin,1,4917,
653.235,µm,Surface,Distance from Origin,1,4918,
641.772,µm,Surface,Distance from Origin,1,4920,
487.411,µm,Surface,Distance from Origin,1,4921,
480.873,µm,Surface,Distance from Origin,1,4923,
491.051,µm,Surface,Distance from Origin,1,4924,
537.713,µm,Surface,Distance from Origin,1,4925,
482.255,µm,Surface,Distance from Origin,1,4926,
480.002,µm,Surface,Distance from Origin,1,4929,
539.878,µm,Surface,Distance from Origin,1,4931,
663.517,µm,Surface,Distance from Origin,1,4934,
492.289,µm,Surface,Distance from Origin,1,4935,
505.209,µm,Surface,Distance from Origin,1,4936,
572.004,µm,Surface,Distance from Origin,1,4937,
638.679,µm,Surface,Distance from Origin,1,4938,
529.78,µm,Surface,Distance from Origin,1,4943,
504.822,µm,Surface,Distance from Origin,1,4949,
562.004,µm,Surface,Distance from Origin,1,4954,
606.306,µm,Surface,Distance from Origin,1,4956,
512.163,µm,Surface,Distance from Origin,1,4957,
569.694,µm,Surface,Distance from Origin,1,4962,
528.893,µm,Surface,Distance from Origin,1,4963,
632.09,µm,Surface,Distance from Origin,1,4964,
651.549,µm,Surface,Distance from Origin,1,4965,
499.882,µm,Surface,Distance from Origin,1,4966,
539.032,µm,Surface,Distance from Origin,1,4967,
579.556,µm,Surface,Distance from Origin,1,4970,
565.492,µm,Surface,Distance from Origin,1,4971,
495.768,µm,Surface,Distance from Origin,1,4972,
501.123,µm,Surface,Distance from Origin,1,4974,
666.508,µm,Surface,Distance from Origin,1,4975,
556.146,µm,Surface,Distance from Origin,1,4976,
503.618,µm,Surface,Distance from Origin,1,4977,
623.838,µm,Surface,Distance from Origin,1,4978,
514.795,µm,Surface,Distance from Origin,1,4980,
517.909,µm,Surface,Distance from Origin,1,4984,
682.147,µm,Surface,Distance from Origin,1,4985,
491.138,µm,Surface,Distance from Origin,1,4986,
494.098,µm,Surface,Distance from Origin,1,4987,
595.347,µm,Surface,Distance from Origin,1,4988,
567.443,µm,Surface,Distance from Origin,1,4989,
510.715,µm,Surface,Distance from Origin,1,4990,
513.23,µm,Surface,Distance from Origin,1,4991,
623.735,µm,Surface,Distance from Origin,1,4999,
538.596,µm,Surface,Distance from Origin,1,5000,
496.792,µm,Surface,Distance from Origin,1,5003,
574.365,µm,Surface,Distance from Origin,1,5004,
527.764,µm,Surface,Distance from Origin,1,5005,
613.386,µm,Surface,Distance from Origin,1,5009,
475.374,µm,Surface,Distance from Origin,1,5011,
517.802,µm,Surface,Distance from Origin,1,5013,
496.143,µm,Surface,Distance from Origin,1,5015,
592.467,µm,Surface,Distance from Origin,1,5016,
642.339,µm,Surface,Distance from Origin,1,5017,
488.75,µm,Surface,Distance from Origin,1,5018,
543.512,µm,Surface,Distance from Origin,1,5019,
525.351,µm,Surface,Distance from Origin,1,5020,
536.069,µm,Surface,Distance from Origin,1,5022,
575.815,µm,Surface,Distance from Origin,1,5023,
469.127,µm,Surface,Distance from Origin,1,5024,
495.514,µm,Surface,Distance from Origin,1,5026,
601.272,µm,Surface,Distance from Origin,1,5028,
651.965,µm,Surface,Distance from Origin,1,5030,
472.765,µm,Surface,Distance from Origin,1,5031,
488.567,µm,Surface,Distance from Origin,1,5033,
483.962,µm,Surface,Distance from Origin,1,5034,
618.874,µm,Surface,Distance from Origin,1,5035,
547.717,µm,Surface,Distance from Origin,1,5036,
629.263,µm,Surface,Distance from Origin,1,5038,
653.785,µm,Surface,Distance from Origin,1,5045,
548.102,µm,Surface,Distance from Origin,1,5048,
489.828,µm,Surface,Distance from Origin,1,5049,
515.088,µm,Surface,Distance from Origin,1,5057,
558.514,µm,Surface,Distance from Origin,1,5058,
477.063,µm,Surface,Distance from Origin,1,5059,
588.447,µm,Surface,Distance from Origin,1,5063,
478.557,µm,Surface,Distance from Origin,1,5064,
544.74,µm,Surface,Distance from Origin,1,5065,
506.885,µm,Surface,Distance from Origin,1,5066,
653.989,µm,Surface,Distance from Origin,1,5067,
520.416,µm,Surface,Distance from Origin,1,5068,
549.501,µm,Surface,Distance from Origin,1,5069,
486.276,µm,Surface,Distance from Origin,1,5072,
506.187,µm,Surface,Distance from Origin,1,5074,
483.979,µm,Surface,Distance from Origin,1,5076,
654.107,µm,Surface,Distance from Origin,1,5080,
605.003,µm,Surface,Distance from Origin,1,5084,
495.837,µm,Surface,Distance from Origin,1,5085,
485.94,µm,Surface,Distance from Origin,1,5091,
476.115,µm,Surface,Distance from Origin,1,5092,
657.13,µm,Surface,Distance from Origin,1,5094,
496.414,µm,Surface,Distance from Origin,1,5095,
499.597,µm,Surface,Distance from Origin,1,5096,
472.654,µm,Surface,Distance from Origin,1,5097,
489.522,µm,Surface,Distance from Origin,1,5098,
494.806,µm,Surface,Distance from Origin,1,5100,
637.447,µm,Surface,Distance from Origin,1,5101,
487.537,µm,Surface,Distance from Origin,1,5102,
494.669,µm,Surface,Distance from Origin,1,5103,
476.762,µm,Surface,Distance from Origin,1,5104,
477.952,µm,Surface,Distance from Origin,1,5105,
665.692,µm,Surface,Distance from Origin,1,5107,
488.47,µm,Surface,Distance from Origin,1,5111,
548.914,µm,Surface,Distance from Origin,1,5113,
481.984,µm,Surface,Distance from Origin,1,5114,
517.028,µm,Surface,Distance from Origin,1,5116,
487.482,µm,Surface,Distance from Origin,1,5119,
482.055,µm,Surface,Distance from Origin,1,5120,
605.011,µm,Surface,Distance from Origin,1,5121,
506.943,µm,Surface,Distance from Origin,1,5122,
503.674,µm,Surface,Distance from Origin,1,5123,
479.461,µm,Surface,Distance from Origin,1,5126,
470.546,µm,Surface,Distance from Origin,1,5129,
520.511,µm,Surface,Distance from Origin,1,5131,
551.99,µm,Surface,Distance from Origin,1,5134,
564.365,µm,Surface,Distance from Origin,1,5135,
619.739,µm,Surface,Distance from Origin,1,5136,
510.26,µm,Surface,Distance from Origin,1,5139,
465.947,µm,Surface,Distance from Origin,1,5142,
474.496,µm,Surface,Distance from Origin,1,5143,
521.982,µm,Surface,Distance from Origin,1,5144,
648.683,µm,Surface,Distance from Origin,1,5145,
592.36,µm,Surface,Distance from Origin,1,5149,
464.164,µm,Surface,Distance from Origin,1,5150,
459.963,µm,Surface,Distance from Origin,1,5152,
625.553,µm,Surface,Distance from Origin,1,5154,
502.415,µm,Surface,Distance from Origin,1,5156,
561.782,µm,Surface,Distance from Origin,1,5163,
625.268,µm,Surface,Distance from Origin,1,5164,
492.194,µm,Surface,Distance from Origin,1,5166,
475.992,µm,Surface,Distance from Origin,1,5167,
618.871,µm,Surface,Distance from Origin,1,5172,
521.063,µm,Surface,Distance from Origin,1,5176,
641.229,µm,Surface,Distance from Origin,1,5179,
473.132,µm,Surface,Distance from Origin,1,5181,
498.622,µm,Surface,Distance from Origin,1,5184,
471.26,µm,Surface,Distance from Origin,1,5186,
588.062,µm,Surface,Distance from Origin,1,5187,
479.053,µm,Surface,Distance from Origin,1,5188,
626.084,µm,Surface,Distance from Origin,1,5194,
471.03,µm,Surface,Distance from Origin,1,5197,
546.149,µm,Surface,Distance from Origin,1,5198,
533.096,µm,Surface,Distance from Origin,1,5199,
473.177,µm,Surface,Distance from Origin,1,5202,
463.525,µm,Surface,Distance from Origin,1,5205,
625.034,µm,Surface,Distance from Origin,1,5206,
637.836,µm,Surface,Distance from Origin,1,5207,
466.938,µm,Surface,Distance from Origin,1,5208,
477.725,µm,Surface,Distance from Origin,1,5211,
539.445,µm,Surface,Distance from Origin,1,5212,
506.645,µm,Surface,Distance from Origin,1,5215,
636.676,µm,Surface,Distance from Origin,1,5216,
510.327,µm,Surface,Distance from Origin,1,5219,
620.542,µm,Surface,Distance from Origin,1,5221,
640.816,µm,Surface,Distance from Origin,1,5222,
549.634,µm,Surface,Distance from Origin,1,5223,
618.752,µm,Surface,Distance from Origin,1,5225,
554.12,µm,Surface,Distance from Origin,1,5228,
592.55,µm,Surface,Distance from Origin,1,5229,
503.938,µm,Surface,Distance from Origin,1,5230,
462.459,µm,Surface,Distance from Origin,1,5231,
514.11,µm,Surface,Distance from Origin,1,5232,
465.324,µm,Surface,Distance from Origin,1,5233,
552.339,µm,Surface,Distance from Origin,1,5234,
477.033,µm,Surface,Distance from Origin,1,5235,
604.951,µm,Surface,Distance from Origin,1,5236,
464.964,µm,Surface,Distance from Origin,1,5238,
486.449,µm,Surface,Distance from Origin,1,5253,
616.954,µm,Surface,Distance from Origin,1,5256,
475.944,µm,Surface,Distance from Origin,1,5259,
