
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
464.658,µm,Surface,Position,1,979,
469.104,µm,Surface,Position,1,980,
617.286,µm,Surface,Position,1,981,
499.447,µm,Surface,Position,1,982,
613.921,µm,Surface,Position,1,984,
499.639,µm,Surface,Position,1,985,
460.176,µm,Surface,Position,1,986,
704.446,µm,Surface,Position,1,987,
472.507,µm,Surface,Position,1,988,
522.36,µm,Surface,Position,1,989,
412.052,µm,Surface,Position,1,990,
576.202,µm,Surface,Position,1,992,
442.192,µm,Surface,Position,1,994,
455.74,µm,Surface,Position,1,996,
571.073,µm,Surface,Position,1,1000,
543.846,µm,Surface,Position,1,1002,
425.729,µm,Surface,Position,1,1003,
496.635,µm,Surface,Position,1,1004,
643.186,µm,Surface,Position,1,1006,
490.71,µm,Surface,Position,1,1008,
432.629,µm,Surface,Position,1,1009,
410.979,µm,Surface,Position,1,1010,
560.513,µm,Surface,Position,1,1014,
645.726,µm,Surface,Position,1,1017,
538.822,µm,Surface,Position,1,1018,
659.363,µm,Surface,Position,1,1019,
392.342,µm,Surface,Position,1,1020,
633.787,µm,Surface,Position,1,1021,
586.826,µm,Surface,Position,1,1023,
681.845,µm,Surface,Position,1,1024,
681.61,µm,Surface,Position,1,1032,
670.244,µm,Surface,Position,1,1034,
514.589,µm,Surface,Position,1,1035,
578.545,µm,Surface,Position,1,1036,
559.481,µm,Surface,Position,1,1037,
442.405,µm,Surface,Position,1,1038,
661.134,µm,Surface,Position,1,1039,
627.57,µm,Surface,Position,1,1040,
408.656,µm,Surface,Position,1,1041,
678.945,µm,Surface,Position,1,1045,
442.948,µm,Surface,Position,1,1049,
450.953,µm,Surface,Position,1,1052,
429.401,µm,Surface,Position,1,1053,
461.821,µm,Surface,Position,1,1056,
387.597,µm,Surface,Position,1,1057,
446.208,µm,Surface,Position,1,1058,
688.691,µm,Surface,Position,1,1059,
461.139,µm,Surface,Position,1,1060,
505.721,µm,Surface,Position,1,1061,
710.019,µm,Surface,Position,1,1063,
709.429,µm,Surface,Position,1,1064,
502.853,µm,Surface,Position,1,1065,
477.189,µm,Surface,Position,1,1066,
455.857,µm,Surface,Position,1,1067,
572.377,µm,Surface,Position,1,1068,
512.245,µm,Surface,Position,1,1070,
645.627,µm,Surface,Position,1,1071,
566.391,µm,Surface,Position,1,1072,
519.167,µm,Surface,Position,1,1073,
593.842,µm,Surface,Position,1,1074,
554.771,µm,Surface,Position,1,1075,
611.281,µm,Surface,Position,1,1076,
489.927,µm,Surface,Position,1,1077,
684.1,µm,Surface,Position,1,1081,
483.154,µm,Surface,Position,1,1082,
679.079,µm,Surface,Position,1,1083,
397.894,µm,Surface,Position,1,1084,
475.803,µm,Surface,Position,1,1085,
388.882,µm,Surface,Position,1,1086,
545.128,µm,Surface,Position,1,1088,
407.311,µm,Surface,Position,1,1090,
558.624,µm,Surface,Position,1,1091,
617.625,µm,Surface,Position,1,1092,
515.368,µm,Surface,Position,1,1093,
533.695,µm,Surface,Position,1,1095,
456.446,µm,Surface,Position,1,1096,
468.96,µm,Surface,Position,1,1099,
557.094,µm,Surface,Position,1,1100,
554.324,µm,Surface,Position,1,1104,
434.897,µm,Surface,Position,1,1106,
512.78,µm,Surface,Position,1,1108,
507.904,µm,Surface,Position,1,1111,
470.441,µm,Surface,Position,1,1112,
436.518,µm,Surface,Position,1,1113,
367.745,µm,Surface,Position,1,1114,
415.322,µm,Surface,Position,1,1115,
646.831,µm,Surface,Position,1,1116,
521.359,µm,Surface,Position,1,1118,
471.831,µm,Surface,Position,1,1122,
527.971,µm,Surface,Position,1,1125,
537.077,µm,Surface,Position,1,1126,
701.769,µm,Surface,Position,1,1128,
699.685,µm,Surface,Position,1,1132,
582.196,µm,Surface,Position,1,1133,
531.338,µm,Surface,Position,1,1136,
668.279,µm,Surface,Position,1,1138,
477.913,µm,Surface,Position,1,1139,
512.365,µm,Surface,Position,1,1140,
688.633,µm,Surface,Position,1,1141,
649.653,µm,Surface,Position,1,1143,
671.441,µm,Surface,Position,1,1145,
506.783,µm,Surface,Position,1,1150,
686.036,µm,Surface,Position,1,1151,
508.539,µm,Surface,Position,1,1153,
654.627,µm,Surface,Position,1,1154,
651.571,µm,Surface,Position,1,1157,
373.813,µm,Surface,Position,1,1158,
381.17,µm,Surface,Position,1,1159,
694.273,µm,Surface,Position,1,1160,
415.122,µm,Surface,Position,1,1162,
605.812,µm,Surface,Position,1,1163,
477.296,µm,Surface,Position,1,1164,
637.175,µm,Surface,Position,1,1165,
578.633,µm,Surface,Position,1,1167,
477.73,µm,Surface,Position,1,1168,
611.441,µm,Surface,Position,1,1169,
442.212,µm,Surface,Position,1,1171,
410.969,µm,Surface,Position,1,1173,
640.779,µm,Surface,Position,1,1177,
690.403,µm,Surface,Position,1,1178,
608.49,µm,Surface,Position,1,1179,
587.74,µm,Surface,Position,1,1180,
558.541,µm,Surface,Position,1,1181,
622.837,µm,Surface,Position,1,1183,
439.724,µm,Surface,Position,1,1185,
485.621,µm,Surface,Position,1,1190,
565.401,µm,Surface,Position,1,1192,
498.732,µm,Surface,Position,1,1194,
420.699,µm,Surface,Position,1,1195,
694.986,µm,Surface,Position,1,1196,
403.41,µm,Surface,Position,1,1197,
534.318,µm,Surface,Position,1,1198,
411.292,µm,Surface,Position,1,1201,
598.06,µm,Surface,Position,1,1203,
351,µm,Surface,Position,1,1205,
635.538,µm,Surface,Position,1,1206,
541.152,µm,Surface,Position,1,1209,
510.258,µm,Surface,Position,1,1212,
413.13,µm,Surface,Position,1,1213,
355.819,µm,Surface,Position,1,1214,
525.146,µm,Surface,Position,1,1215,
707.429,µm,Surface,Position,1,1216,
388.832,µm,Surface,Position,1,1217,
455.272,µm,Surface,Position,1,1218,
486.851,µm,Surface,Position,1,1224,
381.122,µm,Surface,Position,1,1226,
414.654,µm,Surface,Position,1,1232,
573.08,µm,Surface,Position,1,1234,
592.617,µm,Surface,Position,1,1237,
516.925,µm,Surface,Position,1,1238,
561.334,µm,Surface,Position,1,1242,
376.615,µm,Surface,Position,1,1245,
458.766,µm,Surface,Position,1,1247,
664.616,µm,Surface,Position,1,1248,
353.469,µm,Surface,Position,1,1251,
589.825,µm,Surface,Position,1,1252,
593.315,µm,Surface,Position,1,1253,
363.759,µm,Surface,Position,1,1256,
536.882,µm,Surface,Position,1,1257,
447.7,µm,Surface,Position,1,1258,
497.983,µm,Surface,Position,1,1260,
388.166,µm,Surface,Position,1,1262,
386.362,µm,Surface,Position,1,1263,
453.941,µm,Surface,Position,1,1265,
524.847,µm,Surface,Position,1,1266,
474.9,µm,Surface,Position,1,1267,
689.942,µm,Surface,Position,1,1268,
589.157,µm,Surface,Position,1,1269,
616.478,µm,Surface,Position,1,1271,
512.887,µm,Surface,Position,1,1272,
710.609,µm,Surface,Position,1,1273,
532.649,µm,Surface,Position,1,1274,
544.245,µm,Surface,Position,1,1276,
635.707,µm,Surface,Position,1,1277,
650.922,µm,Surface,Position,1,1278,
346.19,µm,Surface,Position,1,1279,
491.567,µm,Surface,Position,1,1281,
507.308,µm,Surface,Position,1,1282,
539.346,µm,Surface,Position,1,1287,
503.259,µm,Surface,Position,1,1290,
585.55,µm,Surface,Position,1,1292,
527.863,µm,Surface,Position,1,1293,
565.764,µm,Surface,Position,1,1295,
403.926,µm,Surface,Position,1,1298,
671.572,µm,Surface,Position,1,1302,
644.616,µm,Surface,Position,1,1308,
423.29,µm,Surface,Position,1,1313,
631.938,µm,Surface,Position,1,1318,
667.907,µm,Surface,Position,1,1320,
400.419,µm,Surface,Position,1,1321,
684.709,µm,Surface,Position,1,1322,
386.484,µm,Surface,Position,1,1323,
465.609,µm,Surface,Position,1,1324,
506.133,µm,Surface,Position,1,1326,
606.579,µm,Surface,Position,1,1327,
545.968,µm,Surface,Position,1,1333,
621.554,µm,Surface,Position,1,1334,
362.292,µm,Surface,Position,1,1335,
335.931,µm,Surface,Position,1,1337,
618.449,µm,Surface,Position,1,1339,
597.303,µm,Surface,Position,1,1340,
397.944,µm,Surface,Position,1,1341,
414.109,µm,Surface,Position,1,1342,
699.022,µm,Surface,Position,1,1345,
