
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
696.714,277.927,23.0183,µm,Surface,Position,1,1822,
550.227,423.25,20.9492,µm,Surface,Position,1,1824,
339.893,644.292,13.0502,µm,Surface,Position,1,1825,
675.705,304.64,12.8095,µm,Surface,Position,1,1826,
520.8,456.468,18.2816,µm,Surface,Position,1,1829,
292.631,685.426,15.3804,µm,Surface,Position,1,1832,
330.09,649.678,16.1624,µm,Surface,Position,1,1834,
385.635,590.945,20.4937,µm,Surface,Position,1,1835,
277.955,700.476,19.4772,µm,Surface,Position,1,1836,
508.019,465.875,21.8028,µm,Surface,Position,1,1841,
617.088,359.526,25.2854,µm,Surface,Position,1,1842,
528.806,450.254,22.4852,µm,Surface,Position,1,1845,
659.492,313.652,20.2014,µm,Surface,Position,1,1846,
591.853,382.88,17.0055,µm,Surface,Position,1,1847,
609.103,359.023,23.8715,µm,Surface,Position,1,1848,
565.763,406.701,21.1991,µm,Surface,Position,1,1849,
317.438,667.277,12.7331,µm,Surface,Position,1,1850,
597.846,386.488,18.421,µm,Surface,Position,1,1855,
701.602,280.349,15.7877,µm,Surface,Position,1,1856,
590.869,393.537,17.6029,µm,Surface,Position,1,1858,
422.3,561.917,13.6,µm,Surface,Position,1,1859,
586.763,401.542,13.3841,µm,Surface,Position,1,1861,
456.101,528.58,14.1455,µm,Surface,Position,1,1862,
473.738,508.967,17.1492,µm,Surface,Position,1,1865,
313.141,673.068,18.3507,µm,Surface,Position,1,1869,
470.889,502.587,23.899,µm,Surface,Position,1,1871,
387.783,595.135,13.4829,µm,Surface,Position,1,1873,
359.864,611.119,27.4349,µm,Surface,Position,1,1874,
633.62,352.445,13.6086,µm,Surface,Position,1,1875,
373.562,614.102,15.7169,µm,Surface,Position,1,1877,
570.85,401.74,28.4973,µm,Surface,Position,1,1881,
413.035,568.632,20.9238,µm,Surface,Position,1,1882,
443.814,535.795,23.9177,µm,Surface,Position,1,1885,
324.805,652.936,24.0062,µm,Surface,Position,1,1886,
445.454,529.751,27.3442,µm,Surface,Position,1,1889,
350.106,629.076,21.2125,µm,Surface,Position,1,1890,
362.909,618.803,26.211,µm,Surface,Position,1,1892,
543.823,431.028,26.5256,µm,Surface,Position,1,1895,
633.088,343.761,26.1312,µm,Surface,Position,1,1899,
575.996,409.845,19.1637,µm,Surface,Position,1,1906,
657.031,335.078,16.5227,µm,Surface,Position,1,1909,
677.703,312.153,18.277,µm,Surface,Position,1,1911,
425.273,518.148,25.5634,µm,Surface,Position,1,1916,
589.852,361.916,22.2317,µm,Surface,Position,1,1917,
343.956,605.934,20.7757,µm,Surface,Position,1,1920,
466.288,489.959,15.1782,µm,Surface,Position,1,1921,
295.98,645.85,27.2445,µm,Surface,Position,1,1922,
362.899,596.611,16.9465,µm,Surface,Position,1,1923,
353.071,605.678,14.0337,µm,Surface,Position,1,1926,
280.128,669.479,21.8576,µm,Surface,Position,1,1927,
350.112,595.001,24.7235,µm,Surface,Position,1,1931,
606.345,347.205,20.3725,µm,Surface,Position,1,1934,
505.888,443.74,21.7281,µm,Surface,Position,1,1935,
631.018,331.466,13.8891,µm,Surface,Position,1,1938,
243.298,710.583,21.1377,µm,Surface,Position,1,1940,
442.859,504.713,24.7362,µm,Surface,Position,1,1942,
416.378,541.665,12.7737,µm,Surface,Position,1,1945,
573.335,369.857,28.7626,µm,Surface,Position,1,1952,
326.996,632.853,14.4446,µm,Surface,Position,1,1953,
367.383,590.716,17.9466,µm,Surface,Position,1,1957,
687.236,258.814,27.7391,µm,Surface,Position,1,1962,
458.441,489.339,24.0631,µm,Surface,Position,1,1963,
641.322,318.83,16.7269,µm,Surface,Position,1,1964,
324.069,629.656,23.4087,µm,Surface,Position,1,1966,
290.647,661.722,24.1353,µm,Surface,Position,1,1968,
482.706,480.534,15.5126,µm,Surface,Position,1,1970,
447.934,512.976,16.7293,µm,Surface,Position,1,1974,
532.683,422.457,21.2743,µm,Surface,Position,1,1976,
476.48,488.599,13.6367,µm,Surface,Position,1,1977,
644.743,305.709,25.9487,µm,Surface,Position,1,1979,
335.29,627.043,15.9681,µm,Surface,Position,1,1981,
638.09,311.717,24.8177,µm,Surface,Position,1,1982,
700.49,251.095,25.9232,µm,Surface,Position,1,1983,
573.764,380,24.2704,µm,Surface,Position,1,1985,
710.09,248.457,18.9021,µm,Surface,Position,1,1987,
685.713,275.86,15.091,µm,Surface,Position,1,1989,
548.894,414.407,15.9686,µm,Surface,Position,1,1991,
605.255,359.577,14.6186,µm,Surface,Position,1,1992,
571.171,395.562,15.19,µm,Surface,Position,1,1993,
382.884,583.162,13.0452,µm,Surface,Position,1,1994,
579.046,387.972,14.2282,µm,Surface,Position,1,1995,
265.447,695.003,15.3055,µm,Surface,Position,1,1998,
305.73,651.662,20.4969,µm,Surface,Position,1,2001,
313.69,655.455,13.541,µm,Surface,Position,1,2002,
611.995,343.764,26.0626,µm,Surface,Position,1,2003,
582.026,372.49,23.9821,µm,Surface,Position,1,2004,
416.596,545.169,17.2747,µm,Surface,Position,1,2005,
564.984,392.478,22.894,µm,Surface,Position,1,2006,
283.717,681.212,17.1935,µm,Surface,Position,1,2007,
517.155,448.514,15.7535,µm,Surface,Position,1,2008,
516.101,445.113,23.5961,µm,Surface,Position,1,2012,
686.618,273.765,19.1734,µm,Surface,Position,1,2019,
358.455,611.896,14.3487,µm,Surface,Position,1,2020,
542.827,422.564,19.2697,µm,Surface,Position,1,2021,
273.483,699.19,13.7407,µm,Surface,Position,1,2023,
445.398,519.019,20.7771,µm,Surface,Position,1,2025,
651.052,311.769,26.3553,µm,Surface,Position,1,2027,
476.515,484.649,23.2329,µm,Surface,Position,1,2032,
423.621,548.008,13.5138,µm,Surface,Position,1,2033,
575.082,394.65,20.7606,µm,Surface,Position,1,2034,
320.588,648.656,19.4972,µm,Surface,Position,1,2039,
626.936,338.109,19.3392,µm,Surface,Position,1,2040,
351.674,616.933,18.5504,µm,Surface,Position,1,2041,
343.44,611.627,28.3162,µm,Surface,Position,1,2042,
314.459,653.185,22.4472,µm,Surface,Position,1,2043,
634.418,330.067,22.4036,µm,Surface,Position,1,2044,
450.734,517.909,13.9428,µm,Surface,Position,1,2049,
492.459,479.16,15.9713,µm,Surface,Position,1,2050,
540.705,414.599,27.2868,µm,Surface,Position,1,2051,
507.737,448.086,27.8883,µm,Surface,Position,1,2053,
511.445,457.424,19.0333,µm,Surface,Position,1,2056,
598.274,374.772,17.2958,µm,Surface,Position,1,2058,
565.708,409.801,12.9232,µm,Surface,Position,1,2059,
523.839,415.529,13.2846,µm,Surface,Position,1,2062,
340.836,598.079,12.713,µm,Surface,Position,1,2063,
521.057,400.114,28.6167,µm,Surface,Position,1,2066,
482.002,456.94,16.4939,µm,Surface,Position,1,2069,
229.956,693.917,28.2911,µm,Surface,Position,1,2070,
438.574,485.849,28.128,µm,Surface,Position,1,2071,
425.12,504.436,26.0739,µm,Surface,Position,1,2077,
444.355,482.315,25.2619,µm,Surface,Position,1,2079,
630.462,310.301,15.1592,µm,Surface,Position,1,2080,
429.765,509.281,16.0028,µm,Surface,Position,1,2082,
565.275,376.47,13.1553,µm,Surface,Position,1,2083,
271.799,665.941,14.2403,µm,Surface,Position,1,2084,
547.232,388.074,20.446,µm,Surface,Position,1,2087,
443.17,494.807,18.8005,µm,Surface,Position,1,2088,
245.006,688.952,22.3051,µm,Surface,Position,1,2090,
279.878,651.028,24.0816,µm,Surface,Position,1,2092,
348.892,583.602,23.0585,µm,Surface,Position,1,2096,
253.756,676.299,26.0042,µm,Surface,Position,1,2097,
435.287,506.185,16.6317,µm,Surface,Position,1,2099,
384.05,560.093,14.0638,µm,Surface,Position,1,2102,
239.28,691.915,25.033,µm,Surface,Position,1,2107,
413.392,523.13,20.5036,µm,Surface,Position,1,2108,
534.392,413.314,14.7234,µm,Surface,Position,1,2110,
288.127,662.024,15.0066,µm,Surface,Position,1,2111,
404.546,527.454,27.085,µm,Surface,Position,1,2113,
302.129,644.778,16.2168,µm,Surface,Position,1,2116,
376.304,565.593,17.724,µm,Surface,Position,1,2119,
285.654,652.02,22.2653,µm,Surface,Position,1,2120,
267.552,664.059,26.9919,µm,Surface,Position,1,2121,
277.658,660.205,23.8569,µm,Surface,Position,1,2122,
272.376,669.532,19.8705,µm,Surface,Position,1,2124,
483.118,464.859,14.2878,µm,Surface,Position,1,2126,
501.653,441.653,18.1939,µm,Surface,Position,1,2127,
441.119,500.264,18.3665,µm,Surface,Position,1,2128,
364.221,576.49,22.7506,µm,Surface,Position,1,2133,
574.028,354.934,17.875,µm,Surface,Position,1,2134,
478.921,462.052,18.8412,µm,Surface,Position,1,2137,
421.411,527.344,13.1314,µm,Surface,Position,1,2138,
252.47,689.405,20.7576,µm,Surface,Position,1,2139,
426.644,525.042,13.8187,µm,Surface,Position,1,2140,
254.796,696.004,15.9258,µm,Surface,Position,1,2142,
241.255,701.962,19.0183,µm,Surface,Position,1,2144,
347.874,603.545,14.5167,µm,Surface,Position,1,2148,
367.696,571.353,25.7952,µm,Surface,Position,1,2149,
667.489,284.676,13.0193,µm,Surface,Position,1,2152,
622.413,328.566,16.3704,µm,Surface,Position,1,2154,
593.904,347.209,24.094,µm,Surface,Position,1,2156,
656.988,292.418,14.6782,µm,Surface,Position,1,2157,
708.378,245.087,12.9876,µm,Surface,Position,1,2159,
546.635,404.866,14.8347,µm,Surface,Position,1,2160,
265.778,673.145,24.5014,µm,Surface,Position,1,2161,
615.241,328.008,20.5601,µm,Surface,Position,1,2162,
709.46,237.147,18.6575,µm,Surface,Position,1,2163,
447.628,489.265,27.1369,µm,Surface,Position,1,2164,
572.998,378.855,12.924,µm,Surface,Position,1,2166,
557.138,379.713,27.5461,µm,Surface,Position,1,2171,
574.869,366.362,23.2332,µm,Surface,Position,1,2172,
372.234,566.691,26.1267,µm,Surface,Position,1,2174,
580.42,376.714,17.6988,µm,Surface,Position,1,2179,
458.837,485.957,20.9088,µm,Surface,Position,1,2180,
401.597,548.41,19.3355,µm,Surface,Position,1,2182,
500.498,438.394,28.5971,µm,Surface,Position,1,2185,
597.454,340.162,27.4965,µm,Surface,Position,1,2186,
582.217,366.086,23.019,µm,Surface,Position,1,2188,
335.163,615.379,18.2779,µm,Surface,Position,1,2189,
464.048,494.612,15.1208,µm,Surface,Position,1,2190,
256.143,684.303,26.9612,µm,Surface,Position,1,2191,
418.956,529.213,18.6275,µm,Surface,Position,1,2195,
537.201,408.202,24.3197,µm,Surface,Position,1,2196,
321.664,620.915,28.1739,µm,Surface,Position,1,2198,
386.569,553.577,24.7016,µm,Surface,Position,1,2202,
471.599,482.003,18.1967,µm,Surface,Position,1,2204,
439.981,517.943,14.0132,µm,Surface,Position,1,2205,
676.711,279.67,14.6905,µm,Surface,Position,1,2206,
424.159,490.943,23.2207,µm,Surface,Position,1,2209,
221.907,705.305,13.0356,µm,Surface,Position,1,2210,
334.74,576.47,24.0945,µm,Surface,Position,1,2213,
387.164,538.327,13.0676,µm,Surface,Position,1,2214,
421.551,499.813,13.5447,µm,Surface,Position,1,2215,
350.866,564.758,23.514,µm,Surface,Position,1,2216,
672.402,252.415,13.4653,µm,Surface,Position,1,2217,
194.618,713.709,28.5235,µm,Surface,Position,1,2218,
392.834,522.47,23.3689,µm,Surface,Position,1,2222,
511.904,397.969,25.1368,µm,Surface,Position,1,2224,
706.93,204.214,25.0445,µm,Surface,Position,1,2225,
682.416,237.713,19.1797,µm,Surface,Position,1,2226,
533.735,382.231,20.0985,µm,Surface,Position,1,2227,
652.667,253.662,28.6888,µm,Surface,Position,1,2228,
385.996,526.931,25.4503,µm,Surface,Position,1,2229,
484.031,436.773,15.4851,µm,Surface,Position,1,2230,
359.252,552.302,25.9183,µm,Surface,Position,1,2231,
306.514,598.237,27.436,µm,Surface,Position,1,2234,
516.372,396.991,23.7277,µm,Surface,Position,1,2238,
593.671,330.461,13.7801,µm,Surface,Position,1,2239,
675.614,240.482,19.7348,µm,Surface,Position,1,2241,
621.451,310.003,13.9822,µm,Surface,Position,1,2244,
417.945,507.577,16.129,µm,Surface,Position,1,2245,
444.636,473.067,24.269,µm,Surface,Position,1,2246,
515.404,415.005,12.8187,µm,Surface,Position,1,2248,
310.092,613.016,18.3198,µm,Surface,Position,1,2249,
671.77,244.099,24.8033,µm,Surface,Position,1,2251,
491.726,437.796,13.0331,µm,Surface,Position,1,2253,
280.94,643.958,19.3808,µm,Surface,Position,1,2254,
286.932,637.507,21.3534,µm,Surface,Position,1,2261,
466.699,452.274,23.3688,µm,Surface,Position,1,2262,
490.186,429.848,18.3477,µm,Surface,Position,1,2263,
227.247,699.661,17.8058,µm,Surface,Position,1,2265,
652.23,274.998,16.2914,µm,Surface,Position,1,2266,
322.618,604.491,14.3085,µm,Surface,Position,1,2267,
546.44,377.491,21.2699,µm,Surface,Position,1,2270,
416.685,514.133,14.5976,µm,Surface,Position,1,2272,
207.858,712.731,22.6444,µm,Surface,Position,1,2273,
450.527,480.032,13.8689,µm,Surface,Position,1,2274,
343.682,581.334,19.4987,µm,Surface,Position,1,2275,
276.737,640.505,25.3987,µm,Surface,Position,1,2276,
339.041,591.236,13.7448,µm,Surface,Position,1,2279,
256.167,670.107,18.7165,µm,Surface,Position,1,2281,
462.45,470.039,17.1116,µm,Surface,Position,1,2283,
708.21,222.08,12.8248,µm,Surface,Position,1,2284,
238.162,687.157,20.1813,µm,Surface,Position,1,2285,
646.576,288.553,12.7093,µm,Surface,Position,1,2287,
509.54,403.748,28.199,µm,Surface,Position,1,2288,
253.867,663.187,27.8656,µm,Surface,Position,1,2291,
539.69,382.64,19.8861,µm,Surface,Position,1,2295,
503.355,420.675,18.424,µm,Surface,Position,1,2296,
547.883,368.257,27.6443,µm,Surface,Position,1,2298,
419.912,496.234,27.7568,µm,Surface,Position,1,2299,
574.506,355.284,13.9759,µm,Surface,Position,1,2300,
572.554,355.349,20.0811,µm,Surface,Position,1,2303,
539.651,397.238,15.5845,µm,Surface,Position,1,2306,
329.808,605.655,16.1861,µm,Surface,Position,1,2309,
534.489,389.874,20.1215,µm,Surface,Position,1,2311,
648.537,279.684,18.326,µm,Surface,Position,1,2312,
616.627,312.571,20.9941,µm,Surface,Position,1,2314,
451.87,469.787,24.8452,µm,Surface,Position,1,2315,
429.511,494.942,19.1194,µm,Surface,Position,1,2318,
505.408,425.306,19.5777,µm,Surface,Position,1,2319,
412.313,519.371,16.6061,µm,Surface,Position,1,2320,
366.348,569.863,13.2849,µm,Surface,Position,1,2323,
491.061,448.615,14.3925,µm,Surface,Position,1,2325,
306.241,620.759,22.4637,µm,Surface,Position,1,2326,
412.108,511.366,26.0932,µm,Surface,Position,1,2327,
537.224,390.352,27.9977,µm,Surface,Position,1,2328,
567.065,355.356,28.077,µm,Surface,Position,1,2331,
382.614,547.615,21.6033,µm,Surface,Position,1,2332,
453.928,485.181,12.7769,µm,Surface,Position,1,2333,
583.693,349.373,22.256,µm,Surface,Position,1,2335,
394.167,543.653,12.8196,µm,Surface,Position,1,2339,
705.157,220.568,25.887,µm,Surface,Position,1,2342,
246.618,684.169,26.6109,µm,Surface,Position,1,2344,
387.179,539.983,24.4657,µm,Surface,Position,1,2345,
682.327,253.433,19.602,µm,Surface,Position,1,2347,
270.153,656.726,24.7691,µm,Surface,Position,1,2351,
315.024,624.175,13.567,µm,Surface,Position,1,2354,
494.329,440.472,18.9813,µm,Surface,Position,1,2355,
390.327,508.216,22.768,µm,Surface,Position,1,2356,
703.904,186.944,28.019,µm,Surface,Position,1,2359,
246.699,652.656,25.3171,µm,Surface,Position,1,2360,
368.928,525.722,26.1901,µm,Surface,Position,1,2363,
230.654,668.178,26.4279,µm,Surface,Position,1,2365,
246.491,661.968,14.296,µm,Surface,Position,1,2367,
413.644,498.782,15.3513,µm,Surface,Position,1,2371,
396.289,506.113,18.6039,µm,Surface,Position,1,2372,
532.58,375.857,17.9693,µm,Surface,Position,1,2373,
473.428,422.826,26.1578,µm,Surface,Position,1,2376,
220.375,688.656,13.2871,µm,Surface,Position,1,2377,
427.373,482.054,14.6338,µm,Surface,Position,1,2380,
682.649,214.11,23.0944,µm,Surface,Position,1,2383,
585.059,320.034,18.4184,µm,Surface,Position,1,2388,
514.3,397.983,13.5484,µm,Surface,Position,1,2391,
316.884,598.487,14.9052,µm,Surface,Position,1,2392,
709.94,189.056,24.8117,µm,Surface,Position,1,2393,
700.084,205.369,20.4779,µm,Surface,Position,1,2396,
559.401,353.725,12.7898,µm,Surface,Position,1,2399,
623.831,280.653,18.9077,µm,Surface,Position,1,2400,
576.618,316.8,26.545,µm,Surface,Position,1,2401,
501.412,408.238,16.9979,µm,Surface,Position,1,2402,
568.023,339.407,23.2082,µm,Surface,Position,1,2404,
280.861,633.32,13.2663,µm,Surface,Position,1,2406,
550.683,358.354,19.1002,µm,Surface,Position,1,2408,
524.824,376.107,25.5299,µm,Surface,Position,1,2410,
273.583,634.688,20.5079,µm,Surface,Position,1,2413,
209.375,698.612,17.9448,µm,Surface,Position,1,2414,
546.8,361.84,21.6086,µm,Surface,Position,1,2418,
348.795,566.287,13.4615,µm,Surface,Position,1,2419,
420.477,492.305,18.5397,µm,Surface,Position,1,2420,
301.285,611.209,16.3951,µm,Surface,Position,1,2421,
442.234,463.813,25.1962,µm,Surface,Position,1,2422,
240.579,660.415,25.5226,µm,Surface,Position,1,2424,
426.403,482.532,23.559,µm,Surface,Position,1,2425,
495.532,420.831,13.2043,µm,Surface,Position,1,2426,
275.514,625.781,27.999,µm,Surface,Position,1,2430,
649.659,253.376,22.8934,µm,Surface,Position,1,2432,
316.473,593.631,23.8633,µm,Surface,Position,1,2436,
422.305,483.414,28.0712,µm,Surface,Position,1,2437,
310.842,588.981,28.7281,µm,Surface,Position,1,2438,
664.474,253.901,14.038,µm,Surface,Position,1,2439,
371.74,547.404,15.2352,µm,Surface,Position,1,2441,
529.619,383.625,15.7252,µm,Surface,Position,1,2443,
618.342,289.489,25.2668,µm,Surface,Position,1,2445,
376.449,534.627,20.0933,µm,Surface,Position,1,2446,
623.606,281.414,23.6946,µm,Surface,Position,1,2447,
412.923,493.213,25.8899,µm,Surface,Position,1,2449,
387.928,512.458,27.9637,µm,Surface,Position,1,2450,
