
Volume
 ==================== 
Volume,Unit,Category,Time,ID,
392.924,µm^3,Surface,1,903,
450.95,µm^3,Surface,1,905,
219.554,µm^3,Surface,1,906,
140.455,µm^3,Surface,1,911,
234.761,µm^3,Surface,1,912,
158.208,µm^3,Surface,1,914,
426.753,µm^3,Surface,1,915,
655.719,µm^3,Surface,1,917,
280.266,µm^3,Surface,1,920,
219.91,µm^3,Surface,1,921,
613.159,µm^3,Surface,1,923,
307.647,µm^3,Surface,1,924,
414.522,µm^3,Surface,1,925,
267.444,µm^3,Surface,1,926,
699.749,µm^3,Surface,1,927,
331.657,µm^3,Surface,1,929,
310.141,µm^3,Surface,1,930,
209.718,µm^3,Surface,1,932,
541.449,µm^3,Surface,1,939,
419.406,µm^3,Surface,1,942,
448.586,µm^3,Surface,1,944,
172.063,µm^3,Surface,1,945,
537.852,µm^3,Surface,1,947,
463.88,µm^3,Surface,1,948,
462.282,µm^3,Surface,1,952,
371.419,µm^3,Surface,1,955,
226.401,µm^3,Surface,1,957,
226.521,µm^3,Surface,1,958,
363.972,µm^3,Surface,1,961,
290.137,µm^3,Surface,1,963,
679.101,µm^3,Surface,1,964,
300.356,µm^3,Surface,1,966,
271.909,µm^3,Surface,1,969,
206.693,µm^3,Surface,1,972,
297.68,µm^3,Surface,1,973,
316.571,µm^3,Surface,1,974,
438.215,µm^3,Surface,1,975,
330.54,µm^3,Surface,1,976,
494.173,µm^3,Surface,1,977,
572.869,µm^3,Surface,1,978,
334.492,µm^3,Surface,1,979,
168.353,µm^3,Surface,1,980,
410.495,µm^3,Surface,1,981,
340.467,µm^3,Surface,1,982,
681.592,µm^3,Surface,1,984,
350.891,µm^3,Surface,1,985,
479.689,µm^3,Surface,1,986,
168.517,µm^3,Surface,1,987,
332.8,µm^3,Surface,1,988,
367.755,µm^3,Surface,1,989,
603.108,µm^3,Surface,1,990,
158.933,µm^3,Surface,1,992,
343.938,µm^3,Surface,1,994,
169.095,µm^3,Surface,1,996,
356.737,µm^3,Surface,1,1000,
576.878,µm^3,Surface,1,1002,
290.18,µm^3,Surface,1,1003,
381.118,µm^3,Surface,1,1004,
452.243,µm^3,Surface,1,1006,
313.889,µm^3,Surface,1,1008,
317.648,µm^3,Surface,1,1009,
658.007,µm^3,Surface,1,1010,
363.346,µm^3,Surface,1,1014,
435.906,µm^3,Surface,1,1017,
353.8,µm^3,Surface,1,1018,
344.335,µm^3,Surface,1,1019,
344.158,µm^3,Surface,1,1020,
404.303,µm^3,Surface,1,1021,
421.55,µm^3,Surface,1,1023,
176.01,µm^3,Surface,1,1024,
178.581,µm^3,Surface,1,1032,
434.092,µm^3,Surface,1,1034,
414.276,µm^3,Surface,1,1035,
402.688,µm^3,Surface,1,1036,
409.016,µm^3,Surface,1,1037,
391.578,µm^3,Surface,1,1038,
338.385,µm^3,Surface,1,1039,
379.532,µm^3,Surface,1,1040,
312.978,µm^3,Surface,1,1041,
197.498,µm^3,Surface,1,1045,
237.848,µm^3,Surface,1,1049,
309.008,µm^3,Surface,1,1052,
174.477,µm^3,Surface,1,1053,
220.333,µm^3,Surface,1,1056,
299.352,µm^3,Surface,1,1057,
164.918,µm^3,Surface,1,1058,
655.123,µm^3,Surface,1,1059,
368.028,µm^3,Surface,1,1060,
186.35,µm^3,Surface,1,1061,
235.306,µm^3,Surface,1,1063,
260.092,µm^3,Surface,1,1064,
258.407,µm^3,Surface,1,1065,
296.225,µm^3,Surface,1,1066,
213.787,µm^3,Surface,1,1067,
307.152,µm^3,Surface,1,1068,
338.46,µm^3,Surface,1,1070,
299.583,µm^3,Surface,1,1071,
286.983,µm^3,Surface,1,1072,
318.284,µm^3,Surface,1,1073,
423.146,µm^3,Surface,1,1074,
352.858,µm^3,Surface,1,1075,
444.182,µm^3,Surface,1,1076,
347.188,µm^3,Surface,1,1077,
230.012,µm^3,Surface,1,1081,
355.725,µm^3,Surface,1,1082,
303.861,µm^3,Surface,1,1083,
384.728,µm^3,Surface,1,1084,
538.86,µm^3,Surface,1,1085,
468.384,µm^3,Surface,1,1086,
396.163,µm^3,Surface,1,1088,
441.616,µm^3,Surface,1,1090,
277.851,µm^3,Surface,1,1091,
480.009,µm^3,Surface,1,1092,
571.697,µm^3,Surface,1,1093,
450.978,µm^3,Surface,1,1095,
206.53,µm^3,Surface,1,1096,
228.502,µm^3,Surface,1,1099,
512.512,µm^3,Surface,1,1100,
365.729,µm^3,Surface,1,1104,
191.276,µm^3,Surface,1,1106,
453.558,µm^3,Surface,1,1108,
234.01,µm^3,Surface,1,1111,
172.455,µm^3,Surface,1,1112,
303.241,µm^3,Surface,1,1113,
456.721,µm^3,Surface,1,1114,
381.752,µm^3,Surface,1,1115,
