
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,ID,
0.748219,,Surface,1,952,
0.808043,,Surface,1,955,
0.843367,,Surface,1,957,
0.929429,,Surface,1,958,
0.764703,,Surface,1,961,
0.838071,,Surface,1,963,
0.783339,,Surface,1,964,
0.805728,,Surface,1,966,
0.797011,,Surface,1,969,
0.894071,,Surface,1,972,
0.831511,,Surface,1,973,
0.897573,,Surface,1,974,
0.816937,,Surface,1,975,
0.929133,,Surface,1,976,
0.803982,,Surface,1,977,
0.712397,,Surface,1,978,
0.799763,,Surface,1,979,
0.771766,,Surface,1,980,
0.849467,,Surface,1,981,
0.823345,,Surface,1,982,
0.808296,,Surface,1,984,
0.822904,,Surface,1,985,
0.742142,,Surface,1,986,
0.855129,,Surface,1,987,
0.851665,,Surface,1,988,
0.859956,,Surface,1,989,
0.864916,,Surface,1,990,
0.883361,,Surface,1,992,
0.887816,,Surface,1,994,
0.837945,,Surface,1,996,
0.862221,,Surface,1,1000,
0.738898,,Surface,1,1002,
0.820015,,Surface,1,1003,
0.775489,,Surface,1,1004,
0.732471,,Surface,1,1006,
0.81999,,Surface,1,1008,
0.777681,,Surface,1,1009,
0.801766,,Surface,1,1010,
0.866301,,Surface,1,1014,
0.850765,,Surface,1,1017,
0.91488,,Surface,1,1018,
0.840586,,Surface,1,1019,
0.779492,,Surface,1,1020,
0.776802,,Surface,1,1021,
0.755539,,Surface,1,1023,
0.834731,,Surface,1,1024,
0.799827,,Surface,1,1032,
0.836491,,Surface,1,1034,
0.83876,,Surface,1,1035,
0.943514,,Surface,1,1036,
0.851655,,Surface,1,1037,
0.793329,,Surface,1,1038,
0.848829,,Surface,1,1039,
0.830723,,Surface,1,1040,
0.908519,,Surface,1,1041,
0.814831,,Surface,1,1045,
0.876305,,Surface,1,1049,
0.83323,,Surface,1,1052,
0.848161,,Surface,1,1053,
0.881185,,Surface,1,1056,
0.85581,,Surface,1,1057,
0.870779,,Surface,1,1058,
0.822876,,Surface,1,1059,
0.87335,,Surface,1,1060,
0.851039,,Surface,1,1061,
0.897917,,Surface,1,1063,
0.856591,,Surface,1,1064,
0.874355,,Surface,1,1065,
0.890796,,Surface,1,1066,
0.751024,,Surface,1,1067,
0.880298,,Surface,1,1068,
0.820577,,Surface,1,1070,
0.893105,,Surface,1,1071,
0.922872,,Surface,1,1072,
0.909244,,Surface,1,1073,
0.850391,,Surface,1,1074,
0.791312,,Surface,1,1075,
0.759778,,Surface,1,1076,
0.738554,,Surface,1,1077,
0.836917,,Surface,1,1081,
0.894377,,Surface,1,1082,
