
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,ID,
0.953886,,Surface,1,7619,
0.912867,,Surface,1,7620,
0.909729,,Surface,1,7621,
0.904088,,Surface,1,7622,
0.936507,,Surface,1,7623,
0.930943,,Surface,1,7624,
0.874962,,Surface,1,7625,
0.867732,,Surface,1,7626,
0.932646,,Surface,1,7628,
0.921228,,Surface,1,7629,
0.944262,,Surface,1,7630,
0.945933,,Surface,1,7631,
0.886778,,Surface,1,7632,
0.944943,,Surface,1,7633,
0.923894,,Surface,1,7634,
0.941862,,Surface,1,7636,
0.911032,,Surface,1,7637,
0.920439,,Surface,1,7638,
0.925258,,Surface,1,7639,
0.856375,,Surface,1,7640,
0.934211,,Surface,1,7641,
0.875214,,Surface,1,7642,
0.92379,,Surface,1,7644,
0.843752,,Surface,1,7645,
0.926585,,Surface,1,7646,
0.692348,,Surface,1,7647,
0.910525,,Surface,1,7648,
0.965965,,Surface,1,7649,
0.927922,,Surface,1,7650,
0.972195,,Surface,1,7652,
0.887578,,Surface,1,7653,
0.912881,,Surface,1,7654,
0.825519,,Surface,1,7655,
0.919305,,Surface,1,7656,
0.942551,,Surface,1,7657,
0.876924,,Surface,1,7658,
0.950647,,Surface,1,7659,
0.943804,,Surface,1,7661,
0.932804,,Surface,1,7662,
