
Area
 ==================== 
Area,Unit,Category,Time,ID,
1.57059,µm^2,Surface,1,7319,
11.3015,µm^2,Surface,1,7320,
11.8765,µm^2,Surface,1,7321,
1.40451,µm^2,Surface,1,7322,
32.8515,µm^2,Surface,1,7323,
5.59478,µm^2,Surface,1,7324,
8.63515,µm^2,Surface,1,7325,
35.5327,µm^2,Surface,1,7326,
7.72171,µm^2,Surface,1,7327,
5.44365,µm^2,Surface,1,7328,
8.30062,µm^2,Surface,1,7329,
6.60362,µm^2,Surface,1,7330,
7.23538,µm^2,Surface,1,7331,
11.9385,µm^2,Surface,1,7332,
3.61942,µm^2,Surface,1,7333,
7.91266,µm^2,Surface,1,7334,
19.6222,µm^2,Surface,1,7335,
1.91668,µm^2,Surface,1,7336,
2.98496,µm^2,Surface,1,7337,
7.17726,µm^2,Surface,1,7338,
2.93384,µm^2,Surface,1,7339,
6.78112,µm^2,Surface,1,7340,
0.939359,µm^2,Surface,1,7341,
6.33508,µm^2,Surface,1,7342,
14.9854,µm^2,Surface,1,7343,
9.69771,µm^2,Surface,1,7344,
10.7237,µm^2,Surface,1,7345,
9.30058,µm^2,Surface,1,7346,
1.21316,µm^2,Surface,1,7347,
27.9124,µm^2,Surface,1,7348,
16.2251,µm^2,Surface,1,7349,
14.6243,µm^2,Surface,1,7350,
4.26772,µm^2,Surface,1,7351,
12.759,µm^2,Surface,1,7353,
21.3496,µm^2,Surface,1,7354,
3.1481,µm^2,Surface,1,7355,
13.8534,µm^2,Surface,1,7356,
20.4919,µm^2,Surface,1,7357,
15.0019,µm^2,Surface,1,7358,
6.69227,µm^2,Surface,1,7359,
28.8452,µm^2,Surface,1,7360,
11.3886,µm^2,Surface,1,7361,
9.50598,µm^2,Surface,1,7362,
1.79698,µm^2,Surface,1,7363,
24.8166,µm^2,Surface,1,7364,
7.48959,µm^2,Surface,1,7365,
4.05041,µm^2,Surface,1,7366,
26.378,µm^2,Surface,1,7367,
4.1161,µm^2,Surface,1,7368,
2.7335,µm^2,Surface,1,7369,
4.46334,µm^2,Surface,1,7370,
2.37517,µm^2,Surface,1,7371,
4.03027,µm^2,Surface,1,7372,
13.587,µm^2,Surface,1,7373,
4.45566,µm^2,Surface,1,7374,
8.23227,µm^2,Surface,1,7375,
10.3541,µm^2,Surface,1,7376,
18.3868,µm^2,Surface,1,7377,
3.60011,µm^2,Surface,1,7378,
10.6225,µm^2,Surface,1,7380,
1.03191,µm^2,Surface,1,7381,
5.16062,µm^2,Surface,1,7382,
7.87055,µm^2,Surface,1,7383,
6.91646,µm^2,Surface,1,7384,
5.97537,µm^2,Surface,1,7385,
29.0023,µm^2,Surface,1,7386,
5.20178,µm^2,Surface,1,7387,
5.0946,µm^2,Surface,1,7388,
1.41921,µm^2,Surface,1,7389,
3.36896,µm^2,Surface,1,7390,
17.8929,µm^2,Surface,1,7391,
22.7359,µm^2,Surface,1,7392,
15.728,µm^2,Surface,1,7393,
3.74784,µm^2,Surface,1,7394,
11.7364,µm^2,Surface,1,7395,
10.0579,µm^2,Surface,1,7396,
10.3795,µm^2,Surface,1,7397,
9.86838,µm^2,Surface,1,7398,
6.62373,µm^2,Surface,1,7399,
5.42488,µm^2,Surface,1,7400,
18.2145,µm^2,Surface,1,7401,
22.2339,µm^2,Surface,1,7402,
5.28926,µm^2,Surface,1,7403,
6.42557,µm^2,Surface,1,7404,
6.87747,µm^2,Surface,1,7405,
14.4672,µm^2,Surface,1,7406,
21.3703,µm^2,Surface,1,7407,
34.7674,µm^2,Surface,1,7408,
9.22216,µm^2,Surface,1,7410,
11.6476,µm^2,Surface,1,7411,
3.48503,µm^2,Surface,1,7412,
3.40217,µm^2,Surface,1,7413,
2.16371,µm^2,Surface,1,7414,
3.73983,µm^2,Surface,1,7415,
9.07926,µm^2,Surface,1,7416,
22.1976,µm^2,Surface,1,7417,
12.9496,µm^2,Surface,1,7418,
3.94015,µm^2,Surface,1,7419,
1.53452,µm^2,Surface,1,7420,
17.4915,µm^2,Surface,1,7421,
5.66437,µm^2,Surface,1,7422,
20.3386,µm^2,Surface,1,7423,
3.89176,µm^2,Surface,1,7424,
29.2617,µm^2,Surface,1,7425,
29.1764,µm^2,Surface,1,7426,
1.85578,µm^2,Surface,1,7427,
2.89375,µm^2,Surface,1,7428,
34.7024,µm^2,Surface,1,7429,
8.62975,µm^2,Surface,1,7430,
14.47,µm^2,Surface,1,7431,
4.36631,µm^2,Surface,1,7432,
12.0011,µm^2,Surface,1,7433,
11.8004,µm^2,Surface,1,7434,
11.3757,µm^2,Surface,1,7435,
2.9232,µm^2,Surface,1,7436,
26.3503,µm^2,Surface,1,7437,
3.35545,µm^2,Surface,1,7438,
1.49419,µm^2,Surface,1,7439,
7.41097,µm^2,Surface,1,7440,
10.3718,µm^2,Surface,1,7441,
47.7284,µm^2,Surface,1,7442,
6.77804,µm^2,Surface,1,7443,
1.52746,µm^2,Surface,1,7444,
1.54858,µm^2,Surface,1,7445,
20.1902,µm^2,Surface,1,7446,
21.5443,µm^2,Surface,1,7447,
9.21955,µm^2,Surface,1,7448,
23.9299,µm^2,Surface,1,7449,
5.76651,µm^2,Surface,1,7450,
10.4419,µm^2,Surface,1,7451,
12.299,µm^2,Surface,1,7452,
18.4734,µm^2,Surface,1,7453,
7.99601,µm^2,Surface,1,7454,
7.62514,µm^2,Surface,1,7455,
15.6137,µm^2,Surface,1,7456,
10.3641,µm^2,Surface,1,7457,
11.3871,µm^2,Surface,1,7458,
22.0735,µm^2,Surface,1,7459,
13.4329,µm^2,Surface,1,7460,
3.70557,µm^2,Surface,1,7462,
26.7795,µm^2,Surface,1,7463,
7.0838,µm^2,Surface,1,7464,
6.51705,µm^2,Surface,1,7465,
3.53793,µm^2,Surface,1,7466,
21.8529,µm^2,Surface,1,7467,
5.38224,µm^2,Surface,1,7468,
11.3063,µm^2,Surface,1,7469,
