
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
619.422,507.645,15.6921,µm,Surface,Position,1,7124,
674.431,449.56,23.4999,µm,Surface,Position,1,7125,
507.989,617.344,18.9115,µm,Surface,Position,1,7126,
489.023,639.302,14.875,µm,Surface,Position,1,7127,
645.021,489.436,10.1557,µm,Surface,Position,1,7128,
561.778,561.073,21.9735,µm,Surface,Position,1,7130,
677.238,436.282,28.875,µm,Surface,Position,1,7132,
676.555,441.227,28.2193,µm,Surface,Position,1,7133,
650.135,474.066,22.6809,µm,Surface,Position,1,7134,
500.02,626.517,18.3618,µm,Surface,Position,1,7136,
661.731,470.802,14.7951,µm,Surface,Position,1,7137,
497.159,633.31,15.375,µm,Surface,Position,1,7138,
533.035,605.223,10.8919,µm,Surface,Position,1,7139,
435.614,700.055,12.0625,µm,Surface,Position,1,7140,
457.85,664.551,23.375,µm,Surface,Position,1,7141,
519.902,605.909,20,µm,Surface,Position,1,7142,
620.382,507.704,21.9943,µm,Surface,Position,1,7143,
494.861,636.722,18.2615,µm,Surface,Position,1,7144,
546.119,575.449,25.9878,µm,Surface,Position,1,7145,
503.279,617.432,25.9583,µm,Surface,Position,1,7146,
435.089,684.128,29.7703,µm,Surface,Position,1,7147,
643.119,491.968,16.1684,µm,Surface,Position,1,7148,
608.502,526.217,16.7883,µm,Surface,Position,1,7149,
521.771,607.333,22.1823,µm,Surface,Position,1,7151,
682.349,443.493,23.5,µm,Surface,Position,1,7152,
517.031,607.869,25.25,µm,Surface,Position,1,7154,
593.836,543.812,15.6716,µm,Surface,Position,1,7155,
642.426,489.813,20.6031,µm,Surface,Position,1,7156,
533.676,600.456,19.9728,µm,Surface,Position,1,7157,
648.056,479.92,25.4697,µm,Surface,Position,1,7158,
425.101,713.738,16.7662,µm,Surface,Position,1,7159,
519.573,606.798,26.3144,µm,Surface,Position,1,7161,
457.225,668.334,27.8294,µm,Surface,Position,1,7162,
611.017,524.733,19.2862,µm,Surface,Position,1,7163,
502.013,643.223,10.4202,µm,Surface,Position,1,7164,
439.484,702.875,14.8477,µm,Surface,Position,1,7165,
444.571,684.407,25.934,µm,Surface,Position,1,7166,
508.413,614.388,31.4737,µm,Surface,Position,1,7168,
650.246,491.939,13.7068,µm,Surface,Position,1,7169,
628.933,515.744,14.1382,µm,Surface,Position,1,7170,
530.928,593.319,31.1274,µm,Surface,Position,1,7171,
598.943,539.883,17.6694,µm,Surface,Position,1,7172,
601.254,540.191,16.746,µm,Surface,Position,1,7173,
617.587,519.276,21.0206,µm,Surface,Position,1,7174,
633.226,500.063,24.5625,µm,Surface,Position,1,7175,
644.688,492.641,20.0655,µm,Surface,Position,1,7176,
578.141,571.459,11.696,µm,Surface,Position,1,7177,
497.807,633.007,28.6489,µm,Surface,Position,1,7178,
643.194,498.042,18.0375,µm,Surface,Position,1,7179,
463.029,675.77,23.1821,µm,Surface,Position,1,7181,
546.108,592.958,21.0051,µm,Surface,Position,1,7182,
601.362,543.904,15.9426,µm,Surface,Position,1,7183,
646.036,505.407,12.1507,µm,Surface,Position,1,7184,
511.999,630.786,20.1329,µm,Surface,Position,1,7185,
640.615,489.605,30.305,µm,Surface,Position,1,7187,
635.569,502.221,24.4873,µm,Surface,Position,1,7188,
641.825,488.852,30.8019,µm,Surface,Position,1,7189,
503.523,639.162,19.9764,µm,Surface,Position,1,7190,
518.584,575.365,25.1848,µm,Surface,Position,1,7191,
408.408,704.388,11.8051,µm,Surface,Position,1,7192,
450.655,659.054,12.6534,µm,Surface,Position,1,7193,
673.978,426.201,21.46,µm,Surface,Position,1,7194,
462.511,649.523,10.0329,µm,Surface,Position,1,7195,
585.847,516.187,23.5646,µm,Surface,Position,1,7196,
630.432,484.519,10.3815,µm,Surface,Position,1,7197,
681.698,427.504,15.1098,µm,Surface,Position,1,7198,
672.754,426.259,25.3456,µm,Surface,Position,1,7199,
442.599,664.575,16.75,µm,Surface,Position,1,7200,
643.693,464.5,18.1733,µm,Surface,Position,1,7201,
452.177,657.488,16.7026,µm,Surface,Position,1,7202,
503.994,612.296,12.2936,µm,Surface,Position,1,7203,
670.257,427.594,27.3434,µm,Surface,Position,1,7204,
449.567,661.146,16.1409,µm,Surface,Position,1,7205,
572.756,529.695,24.7275,µm,Surface,Position,1,7206,
675.782,431.386,19.9264,µm,Surface,Position,1,7207,
587.703,512.247,25.3,µm,Surface,Position,1,7208,
647.944,461.981,16.9886,µm,Surface,Position,1,7209,
582.056,515.398,29.2732,µm,Surface,Position,1,7210,
458.914,647.662,19.7868,µm,Surface,Position,1,7211,
512.615,585.135,28.4417,µm,Surface,Position,1,7212,
434.652,669.824,23.1573,µm,Surface,Position,1,7213,
547.544,552.424,27.4007,µm,Surface,Position,1,7214,
454.013,660.164,14.5,µm,Surface,Position,1,7215,
590.132,522.141,18.0625,µm,Surface,Position,1,7216,
525.38,581.396,23.5459,µm,Surface,Position,1,7217,
526.814,576.436,25.0536,µm,Surface,Position,1,7218,
714.866,384.753,30.1361,µm,Surface,Position,1,7219,
698.729,418.377,21.7473,µm,Surface,Position,1,7220,
589.93,528.738,12.0417,µm,Surface,Position,1,7221,
541.468,559.634,28.0312,µm,Surface,Position,1,7222,
510.34,605.607,17.0071,µm,Surface,Position,1,7223,
630.453,476.758,23.3229,µm,Surface,Position,1,7224,
384.688,718.632,28.7613,µm,Surface,Position,1,7225,
482.257,639.558,12.3766,µm,Surface,Position,1,7226,
672.673,429.872,28.7568,µm,Surface,Position,1,7228,
516.165,607.234,11.0369,µm,Surface,Position,1,7229,
497.118,624.773,12.2303,µm,Surface,Position,1,7230,
498.785,621.208,16.3009,µm,Surface,Position,1,7231,
496.334,627.348,14.4721,µm,Surface,Position,1,7232,
495.224,629.282,11.6914,µm,Surface,Position,1,7233,
442.084,664.404,28.5709,µm,Surface,Position,1,7234,
643.918,482.513,11.2991,µm,Surface,Position,1,7235,
608.646,515.866,11.05,µm,Surface,Position,1,7236,
479.082,643.164,15.7022,µm,Surface,Position,1,7237,
591.487,534.808,11.2368,µm,Surface,Position,1,7238,
533.17,587.145,16.2235,µm,Surface,Position,1,7239,
624.026,495.82,17.5085,µm,Surface,Position,1,7240,
450.792,660.584,24,µm,Surface,Position,1,7241,
532.538,577.723,25.848,µm,Surface,Position,1,7242,
498.855,625.611,13.9583,µm,Surface,Position,1,7243,
540.499,577.923,20,µm,Surface,Position,1,7244,
