
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
805.763,µm,Surface,Distance from Origin,1,7308,
764.906,µm,Surface,Distance from Origin,1,7309,
782.73,µm,Surface,Distance from Origin,1,7310,
804.867,µm,Surface,Distance from Origin,1,7311,
797.229,µm,Surface,Distance from Origin,1,7312,
797.325,µm,Surface,Distance from Origin,1,7313,
774.754,µm,Surface,Distance from Origin,1,7314,
787.107,µm,Surface,Distance from Origin,1,7315,
773.331,µm,Surface,Distance from Origin,1,7316,
768.347,µm,Surface,Distance from Origin,1,7318,
788.722,µm,Surface,Distance from Origin,1,7319,
777.888,µm,Surface,Distance from Origin,1,7320,
776.469,µm,Surface,Distance from Origin,1,7321,
765.032,µm,Surface,Distance from Origin,1,7322,
